DWH_REFERENZPREISE_FR;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
09.01.2024;171.14;159.96;153.42;133.6;132.89;151.5;198.82;244.58;964.95;970.02;925.71;893.41;855.51;828.89;834.84;850.85;874.24;957.69;1013.05;970;247.02;216.61;206.84;185.31
10.01.2024;171.14;159.96;153.42;133.6;132.89;151.5;198.82;244.58;964.95;970.02;925.71;893.41;855.51;828.89;834.84;850.85;874.24;957.69;1013.05;970;247.02;216.61;206.84;185.31
11.01.2024;171.14;159.96;153.42;133.6;132.89;151.5;198.82;244.58;964.95;970.02;925.71;893.41;855.51;828.89;834.84;850.85;874.24;957.69;1013.05;970;247.02;216.61;206.84;185.31
12.01.2024;176.92;167.87;161.57;147.5;144.28;156.86;184.57;222.65;917.83;945.36;912.62;867.75;823.25;774.33;790.59;816.28;846.01;937.98;992.27;943.98;241.14;221.55;215.2;203.04
13.01.2024;183.12;176.09;169.31;152.53;147.22;142.6;149.88;168.34;190.71;202.71;194.83;185.72;180.99;158.35;166.39;162.24;168.93;195.1;204.37;200.68;182.23;156.79;150.1;141.77
14.01.2024;125.84;116.66;113.69;99.21;94.34;94.82;102.71;108.45;126.12;148.92;158.03;162.18;161.04;145.63;146.6;148.41;150.23;178.49;200.78;199.61;185.71;171.11;169.73;153.79
15.01.2024;139.32;133.61;131.25;116.04;115.25;135.16;189.17;249.77;984.75;997.21;928.37;895.86;858.46;839.08;847.82;874.35;906.86;987.97;1038.12;991.7;251.09;223.76;216.95;198.66
16.01.2024;171.94;161.44;155.45;136.88;135.7;153.46;196.41;240.35;975.45;976.82;927.5;894.49;853.41;821.95;828.57;839.86;860.83;948.99;1010.62;970.94;240.01;210.81;202.26;182.75
17.01.2024;171.94;161.44;155.45;136.88;135.7;153.46;196.41;240.35;975.45;976.82;927.5;894.49;853.41;821.95;828.57;839.86;860.83;948.99;1010.62;970.94;240.01;210.81;202.26;182.75
18.01.2024;171.94;161.44;155.45;136.88;135.7;153.46;196.41;240.35;975.45;976.82;927.5;894.49;853.41;821.95;828.57;839.86;860.83;948.99;1010.62;970.94;240.01;210.81;202.26;182.75
19.01.2024;172.89;163.75;157.83;144.73;140.6;153.28;180.94;218.6;918.21;933.81;905.05;853.87;809.4;763.35;773.04;796.98;819.2;905.4;961.16;931.51;231.84;212.77;206.89;195.3
20.01.2024;180.09;173.03;165.65;149.68;144.71;141.93;149.96;167.71;188.8;200.11;192.89;184.3;179.58;158.93;163.83;159.8;166.36;191.22;204.19;201.72;183.91;159.48;154.09;146.41
21.01.2024;134.39;125.67;122.65;109.03;102.58;103.21;109.97;115.6;131.47;151.02;158.42;162.88;161.31;146.49;146.35;147.56;151.7;177.38;201.82;202.1;187.03;172.04;171.01;154.94
22.01.2024;146.72;143.7;140.92;126.56;119.38;135.31;183.77;237.71;999.08;999.9;932.28;895.98;846.7;821.88;823.25;841.68;869.47;961.03;1028.15;985.69;232.43;205.03;199.78;183.62
23.01.2024;168.98;160.48;156.26;145.89;143.4;157.88;192.9;230.34;994.2;989.05;925.19;887.98;840.29;799.86;804.83;815.78;837.3;931.14;995.52;969.16;224.09;197.27;191.16;175.17
24.01.2024;168.98;160.48;156.26;145.89;143.4;157.88;192.9;230.34;994.2;989.05;925.19;887.98;840.29;799.86;804.83;815.78;837.3;931.14;995.52;969.16;224.09;197.27;191.16;175.17
25.01.2024;168.98;160.48;156.26;145.89;143.4;157.88;192.9;230.34;994.2;989.05;925.19;887.98;840.29;799.86;804.83;815.78;837.3;931.14;995.52;969.16;224.09;197.27;191.16;175.17
26.01.2024;165.47;157.85;152.78;143.61;140.72;152.7;178.79;218.6;963.77;949.18;904.41;849.11;805.52;755.85;747.06;761.92;786.87;870.92;932.87;929.7;215.62;195.88;191.72;181.64
27.01.2024;177.51;168.3;160.81;149.19;144.83;147.72;154.33;166.85;179.54;191.55;189.37;183.36;177.26;163.14;157.48;156.25;162.68;185.89;203.31;203.08;184.74;166.58;165.32;161.65
28.01.2024;157.91;147.04;140.87;125.21;119.93;118.64;124.54;131.44;139.68;157.35;162.25;164.91;163.51;147.49;143.4;146.11;153.04;177.6;206.63;211.66;191.23;177.03;177.13;166.15
29.01.2024;158.72;156.81;153.82;141.2;135.59;153.87;197.16;238.95;1036.46;1015.94;958.65;911.46;865.27;841.23;839.87;847.78;871.57;971.53;1052.88;1010.02;227.68;203.2;198.08;186.41
30.01.2024;178.51;172.17;168.64;158.97;156.02;168.38;196.74;233.73;1037.72;1018;948.12;903.5;848.27;804.74;806.06;818.08;847.19;948.99;1031.44;1006.29;224.71;199.41;195.23;184.16
31.01.2024;178.51;172.17;168.64;158.97;156.02;168.38;196.74;233.73;1037.72;1018;948.12;903.5;848.27;804.74;806.06;818.08;847.19;948.99;1031.44;1006.29;224.71;199.41;195.23;184.16
01.02.2024;194.93;188.01;184.15;173.6;170.37;183.87;214.84;255.23;1063.13;1042.93;971.33;925.62;869.04;824.44;825.8;838.11;867.94;972.23;1056.7;1030.93;245.38;217.76;213.18;201.1
02.02.2024;188.27;179.83;175.17;166.89;163.13;173.99;202.24;243.05;1017.24;998.11;950.25;892.38;841.24;792.45;784.67;783.85;808.39;895.11;961.3;968.82;232.13;212.78;207.23;197
03.02.2024;198.5;189.11;181.57;166.66;160.82;164.42;171.75;185.16;199.44;212.72;207.87;199;191.45;178.15;172.48;175.25;183.74;208.36;230.16;230.62;210.73;192.79;190.36;184.55
04.02.2024;186.17;175.35;168.51;154.36;148.54;148.72;155.02;159.78;165.92;181.33;184.88;184.83;182.34;163.44;154.5;157.33;169.13;193.32;225.32;231.39;209.31;192.25;190.91;178.16
05.02.2024;171.37;170.79;166.3;150.67;144.01;163.18;201.85;247.02;1035.52;1018.03;955.96;904.46;854.78;826.28;815.3;817.07;847.31;957.98;1057.67;1032.86;242.42;218.46;210.59;199.3
06.02.2024;187.82;179.62;174.85;165.1;161.71;174.68;206.28;244.96;1043.15;1018.3;941.5;895.24;842.93;793.99;793.81;800.97;834.4;935.11;1029.27;1017.08;235.87;210.7;204.73;193.01
07.02.2024;187.82;179.62;174.85;165.1;161.71;174.68;206.28;244.96;1043.15;1018.3;941.5;895.24;842.93;793.99;793.81;800.97;834.4;935.11;1029.27;1017.08;235.87;210.7;204.73;193.01
08.02.2024;187.82;179.62;174.85;165.1;161.71;174.68;206.28;244.96;1043.15;1018.3;941.5;895.24;842.93;793.99;793.81;800.97;834.4;935.11;1029.27;1017.08;235.87;210.7;204.73;193.01
09.02.2024;180.85;172.22;169.58;159.05;152.01;164.54;191.62;229.95;975.6;948.37;906;850.64;801.78;758.09;749.02;739.93;757.32;850.05;925.03;946.34;221.36;204.34;199.94;191.31
10.02.2024;186.36;176.89;172.01;156.41;150.98;153.85;163.61;177.92;189.62;203.38;195.39;186.63;179.37;162.5;155.65;159.57;166.13;189.11;216.31;219.58;200.45;180.82;181.04;174.31
11.02.2024;171.69;160.99;153.7;137.97;133.37;134.41;137.79;144.31;153.45;167.56;164.62;165;161.06;139.85;130.14;135.78;147.72;173.72;207.63;215.55;193.58;175.54;175.35;164.02
12.02.2024;158.11;157.42;152.73;135.92;130.24;153.23;190.73;234.34;1004.23;964.58;913.41;858.13;795.89;765.69;752.95;750.02;787.91;897.89;1017.38;1014.92;230.2;207.49;200.34;190.9
13.02.2024;182.55;174.79;170.89;161.82;158.52;170.73;202.51;238.21;1034.3;995.62;913.55;856.81;807.21;762.8;762.88;763.72;796.2;901.37;1011.37;1026.95;230.37;206.92;201.43;189.59
14.02.2024;182.55;174.79;170.89;161.82;158.52;170.73;202.51;238.21;1034.3;995.62;913.55;856.81;807.21;762.8;762.88;763.72;796.2;901.37;1011.37;1026.95;230.37;206.92;201.43;189.59
15.02.2024;182.55;174.79;170.89;161.82;158.52;170.73;202.51;238.21;1034.3;995.62;913.55;856.81;807.21;762.8;762.88;763.72;796.2;901.37;1011.37;1026.95;230.37;206.92;201.43;189.59
16.02.2024;185.05;174.41;171.45;161.24;154.46;166.43;194.8;233.62;1014.96;973.09;924.98;853;801.66;755.37;747.48;737.31;752.37;843.83;925.02;980.28;224.21;205.78;202.59;194.16
17.02.2024;184.93;174.2;170.93;154.63;148.62;151.44;161.15;177.06;187.61;199.23;188.5;177.84;170.48;155.06;147.33;150.26;156.93;182.07;212.89;221.79;201.42;178.63;178.41;171.25
18.02.2024;169.17;158.84;152.45;138.15;134.05;135.38;138.86;144.57;150.66;162.79;158.37;158.41;155.87;135.38;123.05;131.22;144.88;169.3;208.23;221.16;199.66;178.88;180.37;170.06
19.02.2024;163.9;161.48;157.04;140.62;137.33;158.23;199.4;241.02;1051.65;989.19;920.3;855.47;796.28;764.28;745.9;739.52;784.37;892.38;1019.07;1035.24;230.81;207.57;200.3;192.02
20.02.2024;183.33;176.14;171.97;164.43;161.84;173.24;206.1;240.84;1054.17;1004.53;918.54;856.06;808.93;769.39;768.23;774.93;808.15;910.46;1034;1069.2;232.24;209.33;202.68;190.9
21.02.2024;183.33;176.14;171.97;164.43;161.84;173.24;206.1;240.84;1054.17;1004.53;918.54;856.06;808.93;769.39;768.23;774.93;808.15;910.46;1034;1069.2;232.24;209.33;202.68;190.9
22.02.2024;183.33;176.14;171.97;164.43;161.84;173.24;206.1;240.84;1054.17;1004.53;918.54;856.06;808.93;769.39;768.23;774.93;808.15;910.46;1034;1069.2;232.24;209.33;202.68;190.9
23.02.2024;189.52;179.65;176.29;166.68;162.26;174.78;203.05;238.6;1042.79;998.15;944.47;879.24;828.6;776.65;773.14;759.42;781.56;881.68;966.15;1014.1;228.76;212.1;210.11;202.15
24.02.2024;193.64;181.86;179.61;161.17;157.61;160.52;171.45;185.81;194.2;203.5;191.44;177.95;170.48;153.62;149.06;152.09;161.02;188.85;218.86;230.17;207.48;184.56;186.26;178.74
25.02.2024;174.89;160.76;153.96;139.2;138.02;139.42;142.77;147.88;152.02;165.5;158.82;156.98;154.36;132.01;119.03;129.38;143.61;171.87;210.47;227.31;206.96;184.41;184.26;174.89
26.02.2024;160.76;157.27;152.44;136.6;136.54;158.28;199.59;243.87;1074.35;979.45;897.14;823.09;759.18;721.06;700.77;696.57;748.85;878.63;1037.27;1077.04;230.61;205.47;195.19;183.87
27.02.2024;185.46;176.97;172.06;164.01;162.45;174.85;211.59;248.53;1090;1025.84;940.19;873.18;821.42;781.08;777.48;778.88;821.53;942.68;1076.08;1133.51;241.35;215.36;208.3;197.01
28.02.2024;185.46;176.97;172.06;164.01;162.45;174.85;211.59;248.53;1090;1025.84;940.19;873.18;821.42;781.08;777.48;778.88;821.53;942.68;1076.08;1133.51;241.35;215.36;208.3;197.01
29.02.2024;185.46;176.97;172.06;164.01;162.45;174.85;211.59;248.53;1090;1025.84;940.19;873.18;821.42;781.08;777.48;778.88;821.53;942.68;1076.08;1133.51;241.35;215.36;208.3;197.01
01.03.2024;183.18;171.58;167.4;155.59;150.6;168.49;203.53;237.03;809.74;776.41;739.31;681.69;643.7;608.28;612.14;605.01;625.07;709.2;775.75;822.21;234.45;214.45;213.45;206.53
02.03.2024;194.48;182.34;179.56;160.67;158.02;160.67;172.29;185.83;195.19;202.73;187.61;174.32;167.37;149.77;144.8;148.84;159.44;192.19;225.02;238.7;214.4;190.88;192.52;183.6
03.03.2024;176.25;163.52;158.1;146.78;144.28;149.45;151.91;154.46;157.45;165.33;155.04;152.23;151.76;130.71;122.56;131.36;145.49;176.87;216.78;238.15;224.44;199.13;196.03;184.7
04.03.2024;171.12;166.51;160.31;146.42;145.11;165.32;210.35;250.85;855.13;781.28;712.8;657.01;610.27;571.57;555.49;558.34;604.32;710.38;837.88;901.74;241;214.62;202.33;188.72
05.03.2024;184.53;176.07;170.52;162.52;160.97;174.16;211.72;246.2;847.86;790.84;715.77;668.34;631.23;603.45;606.78;606.56;645.66;738.64;844.83;914.75;243.2;215.73;208.53;195.43
06.03.2024;184.53;176.07;170.52;162.52;160.97;174.16;211.72;246.2;847.86;790.84;715.77;668.34;631.23;603.45;606.78;606.56;645.66;738.64;844.83;914.75;243.2;215.73;208.53;195.43
07.03.2024;184.53;176.07;170.52;162.52;160.97;174.16;211.72;246.2;847.86;790.84;715.77;668.34;631.23;603.45;606.78;606.56;645.66;738.64;844.83;914.75;243.2;215.73;208.53;195.43
08.03.2024;174.64;164.48;160.55;149.55;143.94;161.04;198.31;227.22;779.66;729.54;678.98;619.18;589.47;552.55;548.42;549.99;576.92;677.36;754.91;816.42;226.51;203.82;204.05;196.04
09.03.2024;179.06;164.7;161.07;144.92;144.09;147.52;159.56;173.78;179.81;180.72;166.86;152.81;159.76;140.2;131.4;136.63;139.67;174.49;211.95;231.67;209.26;184.43;186.55;179.5
10.03.2024;169.81;156;151.41;140.13;138.02;140.55;143.98;149.2;151.98;159.61;148.65;145.71;140.47;124.16;120.84;127.42;138.48;173.37;214.15;240.83;228.27;203.54;198.94;187.32
11.03.2024;175.62;169.46;162.66;151.11;149.89;169.34;215.96;254.88;877.38;797.99;719.12;653.16;621.07;572.41;551.3;568.88;608.54;714.43;855.28;945.55;252.63;222.64;207.22;191.28
12.03.2024;187.22;178.38;174;167.46;165.9;179.01;216.02;251.39;872.04;798.36;718.38;665.83;626.96;596.12;594.13;598.06;640.08;740.71;857.13;956.28;249.3;218.67;211.25;196.82
13.03.2024;187.22;178.38;174;167.46;165.9;179.01;216.02;251.39;872.04;798.36;718.38;665.83;626.96;596.12;594.13;598.06;640.08;740.71;857.13;956.28;249.3;218.67;211.25;196.82
14.03.2024;187.22;178.38;174;167.46;165.9;179.01;216.02;251.39;872.04;798.36;718.38;665.83;626.96;596.12;594.13;598.06;640.08;740.71;857.13;956.28;249.3;218.67;211.25;196.82
15.03.2024;172.26;161.14;153.86;144.12;139.27;156.53;202.52;230.17;795.64;736.56;679.41;622.52;575.75;524.85;534.11;531.62;537.91;675.43;758.83;833.12;227.22;203.97;202.48;194.76
16.03.2024;180.76;164.03;157.92;141.4;139.22;143.29;154.05;165.73;171.92;169.26;154.02;140.41;149.62;132.66;126.54;128.52;134.4;170.54;210.54;231.62;210.32;185.05;184.3;176.66
17.03.2024;170.23;154.97;150.09;141.79;139.51;141.37;145.1;151.4;151.83;155.9;145.6;141.74;141.27;121.09;113.89;118.05;131.43;160.23;208.77;243.65;236.35;214.11;209.04;195.82
18.03.2024;182.33;174.41;168.52;158.98;155.64;173.52;222.4;263.55;938.08;834.96;737.41;663.19;625.93;578.08;542.5;562.62;595.01;699.6;855.72;971.81;262.9;233.48;214.18;194.39
19.03.2024;195.07;184.61;180.01;173.73;173.01;186.96;225.61;263.97;927.21;843.06;751.02;698.64;658.44;621.21;617.18;621.36;661.21;756.63;875.4;987.74;261.18;228.48;219.18;205.13
20.03.2024;195.07;184.61;180.01;173.73;173.01;186.96;225.61;263.97;927.21;843.06;751.02;698.64;658.44;621.21;617.18;621.36;661.21;756.63;875.4;987.74;261.18;228.48;219.18;205.13
21.03.2024;195.07;184.61;180.01;173.73;173.01;186.96;225.61;263.97;927.21;843.06;751.02;698.64;658.44;621.21;617.18;621.36;661.21;756.63;875.4;987.74;261.18;228.48;219.18;205.13
22.03.2024;175.41;162.6;156.52;147.21;142.61;158.95;208.3;240.18;851.36;774.78;703.64;661.39;614.21;560.49;557.34;552.07;556.51;687.07;771.94;843.2;236.1;213.15;210.26;199.39
23.03.2024;190.11;172.92;165.36;148.96;148.03;152.99;164.26;173.64;181.34;177.83;160.25;146.49;155.87;137.51;130.5;130.28;134.8;167.66;208.54;228.52;215.75;195.71;194.96;186.12
24.03.2024;178.81;159.9;153.42;146.46;141.39;141.51;145.7;152.26;155.08;154.38;142.6;137.79;139.82;135.26;121.76;121.71;133.81;155.14;205.54;242.48;248.3;229.8;227.65;199.81
25.03.2024;186.39;175.58;173.81;164.62;161.45;186.74;230.87;330.51;1186.92;898.6;782.57;690.24;655.15;597.11;556.18;576.79;599.26;688.83;842.93;973.88;266.52;239.55;223.37;205.67
26.03.2024;191.35;177.7;172.4;165.72;164.16;179.67;221.22;259.96;942.88;853.73;753.26;701.74;669.6;627.45;616.77;611.64;639.06;727.72;844.89;969.72;262.79;230.81;221.08;209.48
27.03.2024;191.35;177.7;172.4;165.72;164.16;179.67;221.22;259.96;942.88;853.73;753.26;701.74;669.6;627.45;616.77;611.64;639.06;727.72;844.89;969.72;262.79;230.81;221.08;209.48
28.03.2024;191.35;177.7;172.4;165.72;164.16;179.67;221.22;259.96;942.88;853.73;753.26;701.74;669.6;627.45;616.77;611.64;639.06;727.72;844.89;969.72;262.79;230.81;221.08;209.48
29.03.2024;165.2;149.39;140.68;129.66;131.53;139.53;161.31;195.82;719.02;742.97;703.83;695.44;656.5;612.01;589.34;528.19;521.78;577.29;654.03;702.75;207.48;206.87;208.5;201.02
30.03.2024;186.11;167.43;161.29;147.84;144.18;148.36;157.74;165.29;172.92;171.38;153.22;141.46;151.28;134.92;124.78;122.75;126.5;156.57;196.29;218.67;213.23;195.5;193.08;185.7
31.03.2024;174.78;150.26;;124.89;108.78;108.38;111.49;115.89;134.92;158.59;162.15;159.15;164.92;126.83;99.66;84.39;82.95;107.52;167.17;188.24;220.7;217.87;223.52;208.65
01.04.2024;94.56;74.41;66.56;60.15;57.17;65.1;66.65;67;125.47;128.58;122.42;123.99;123.13;97.57;66.86;46.25;52.24;85.4;113.58;158.47;121.11;124.63;121.15;118.19
02.04.2024;135.06;124.88;121.55;117.1;115.62;125.53;152.76;178.48;211.87;191.32;167.08;156.77;151.04;140.44;137.47;135.86;137.88;152.7;178.04;207.21;178.66;160.37;153.73;145.38
03.04.2024;135.06;124.88;121.55;117.1;115.62;125.53;152.76;178.48;211.87;191.32;167.08;156.77;151.04;140.44;137.47;135.86;137.88;152.7;178.04;207.21;178.66;160.37;153.73;145.38
04.04.2024;135.06;124.88;121.55;117.1;115.62;125.53;152.76;178.48;211.87;191.32;167.08;156.77;151.04;140.44;137.47;135.86;137.88;152.7;178.04;207.21;178.66;160.37;153.73;145.38
05.04.2024;133.31;121.87;120.23;115.01;111.08;118.68;148.75;172.3;203.66;188.75;170.36;162.97;150.74;137.54;131.97;125.83;120.78;146.71;169.5;191.52;166.51;158.65;154.14;144.76
06.04.2024;132.86;118.2;113.78;105.44;100.07;102.46;110.24;115.48;121.62;118.99;106.33;98.12;104.76;91.49;82.53;80.64;83.57;99.12;126.65;144.35;145.92;138.46;136.86;131.78
07.04.2024;132.44;118.58;115.82;109.39;105.9;104.26;107.71;111.72;117.04;112.36;105.07;99.98;101.08;92.85;83.11;81.39;88.11;93.99;130;155.48;167.11;159.99;159.36;139.45
08.04.2024;130.3;123.1;123.31;116.74;114.72;133.25;162.11;234;284.03;217.36;187.33;162.8;151.32;150.09;137.78;137.96;136.78;142.34;180.49;211.16;188.16;172.66;161.49;148.61
09.04.2024;135.28;124.48;120.71;115.99;114.82;125.07;152.41;177.77;215.3;194.43;172.27;162;155.55;145.05;140.1;137.07;135.24;147.26;173.93;202.55;177.8;163.64;155.34;147.08
10.04.2024;135.28;124.48;120.71;115.99;114.82;125.07;152.41;177.77;215.3;194.43;172.27;162;155.55;145.05;140.1;137.07;135.24;147.26;173.93;202.55;177.8;163.64;155.34;147.08
11.04.2024;135.28;124.48;120.71;115.99;114.82;125.07;152.41;177.77;215.3;194.43;172.27;162;155.55;145.05;140.1;137.07;135.24;147.26;173.93;202.55;177.8;163.64;155.34;147.08
12.04.2024;143.03;130.79;128.49;122.09;118.23;126.96;155.66;178.79;213.81;200.9;183.12;176.19;163.63;150.5;144.3;136.95;130.46;149.64;172.05;192.45;170.31;166.49;160.14;150.04
13.04.2024;140.73;127.83;124.11;115.44;108;109.52;117.37;120.65;127.69;130.46;118.48;112.23;110.42;98.29;89.6;82.22;88.77;103.14;127.58;142.39;148.19;144.84;143.65;137.16
14.04.2024;135.01;120.59;119.07;111.05;107.25;106.54;108.49;111.56;118.63;114.58;104.77;99.57;104.42;91.97;83.12;81.5;85.05;87.77;127.37;152.3;167.83;164.72;164.24;143.48
15.04.2024;132.2;125.22;126.34;120.13;117.57;135.74;164.94;234.52;286.4;218.7;188.27;167.22;152.76;153.53;142.97;139.99;137.4;140.46;179.52;206.16;182.93;172.21;162.98;149.42
16.04.2024;136.99;125.17;120.44;115.42;114.51;124.91;152.47;176.35;215.3;197.39;176.27;167.13;162.63;152;146.68;141.91;138.01;148.23;172.62;198.32;176.88;166.65;157.7;150.25
17.04.2024;136.99;125.17;120.44;115.42;114.51;124.91;152.47;176.35;215.3;197.39;176.27;167.13;162.63;152;146.68;141.91;138.01;148.23;172.62;198.32;176.88;166.65;157.7;150.25
18.04.2024;136.99;125.17;120.44;115.42;114.51;124.91;152.47;176.35;215.3;197.39;176.27;167.13;162.63;152;146.68;141.91;138.01;148.23;172.62;198.32;176.88;166.65;157.7;150.25
19.04.2024;148.19;136.43;134.63;128.91;127.09;135.13;158.93;182.63;221.55;208.45;190.36;182.52;175.05;163.52;153.44;147;145.29;154.42;176.21;194.29;173.73;171.68;165.88;154.07
20.04.2024;142.86;130.58;128.15;120.96;114.92;116.55;123.65;127.61;135.25;137.98;128.32;122.37;118.63;106.78;96.61;89.82;93.6;107.21;129.62;144.9;154.21;155.39;154.36;146.88
21.04.2024;141.55;124.96;122.37;114.77;110.3;108.78;112.22;113.33;120.54;117.01;108.98;104.56;106.45;93.45;82.74;79.17;81.21;93.59;127.22;150.71;168.92;169.54;170.68;148.99
22.04.2024;134.61;126.3;126.19;120.72;119.79;137.04;164.1;230.25;276.46;213.92;185.07;168.68;158.99;157.28;148.5;144.47;141.5;144.32;179.47;204.08;180.8;171.42;164.46;149.32
23.04.2024;133.86;122.09;116.5;110.4;109.31;120.24;147.18;169.39;205.5;190.16;170.7;163.04;159.55;148.87;142.72;137.21;134.36;145.65;169.74;193.01;172.46;165.69;158.15;150.15
24.04.2024;133.86;122.09;116.5;110.4;109.31;120.24;147.18;169.39;205.5;190.16;170.7;163.04;159.55;148.87;142.72;137.21;134.36;145.65;169.74;193.01;172.46;165.69;158.15;150.15
25.04.2024;133.86;122.09;116.5;110.4;109.31;120.24;147.18;169.39;205.5;190.16;170.7;163.04;159.55;148.87;142.72;137.21;134.36;145.65;169.74;193.01;172.46;165.69;158.15;150.15
26.04.2024;147.55;137.25;134.44;128.22;126.5;136.25;158.3;176.51;210.33;198.3;183.47;175.23;168.63;156.72;147.16;140.54;139.51;149.55;171.55;190.21;167.74;167.96;162.91;153.05
27.04.2024;141.61;130.22;127.07;119.2;112.24;113.59;120.96;124.99;130.25;132.54;123.92;119.59;116.95;106.46;96.09;88.71;92.79;106.24;126.03;141.9;149.04;150.89;152.26;144.76
28.04.2024;128.04;111.08;106.76;96.41;93.43;92.82;94.23;96.01;102.42;113.73;104.6;100.55;100.69;71.86;63.1;58.01;61.88;76.15;116.07;139.91;152.72;154.6;154.31;141.17
29.04.2024;127.85;119.82;116.53;113.78;111.71;124.79;151.58;175.96;214.18;193.27;169.79;159.36;150.92;149.82;141.53;137.29;135.69;143.45;178.16;202.46;180.3;170.53;161.66;142.79
30.04.2024;137.14;126.84;121.18;114.86;114.52;124.58;149.17;170.25;201.05;186.07;169.59;163.73;158.47;147.24;141.68;135.71;134.98;146.86;170.55;192.07;170.72;165.83;159.78;149.16
01.05.2024;67.03;73.52;76.46;83.57;70.9;59.68;50.02;35.28;38.55;35.66;37.23;50.6;57.36;62.68;68.89;68.49;67.61;69.37;74.55;77.22;60.71;63.73;65.9;75.42
02.05.2024;124.59;115.24;110.1;104.36;104.04;113.18;135.53;154.68;199.5;184.64;168.28;162.47;157.25;146.1;140.59;134.67;133.94;145.73;169.24;190.59;155.1;150.66;145.16;135.51
03.05.2024;134.27;125.81;120.32;112.96;111.07;120.36;140.41;157.29;202.08;190.76;175.52;169.2;165.77;154.33;145.55;137.82;138.28;144.58;166.29;184.24;150.54;150.69;148.63;140.4
04.05.2024;129.36;119.16;115.09;109.17;101.37;102.62;108.68;114.15;117.84;117.01;109.28;107.23;105.37;95.73;86.15;79.8;81.01;94.16;115.38;129.38;136.02;139.82;140.86;131.96
05.05.2024;116.05;100.17;93.93;81.73;78.99;78.41;78.24;80.87;86.37;93.6;82.82;80.17;80.12;51.97;45.52;43.37;47.44;61.88;99.53;123.5;136.2;141.94;142.56;129.36
06.05.2024;116.01;107.83;104.36;99;97.44;112.43;137.17;158.03;205.8;190.07;169.79;161.96;153.62;151.86;147.08;142.48;141.01;148.78;180.9;205.86;167.9;159.7;152.87;136.59
07.05.2024;126.07;116.92;111.74;106.21;106.7;116.19;138.03;157.01;198.14;184.21;170.03;165.83;157.92;148;143.86;136.94;138.33;150.47;173.76;194.71;160.1;154.69;148.69;137.17
08.05.2024;146.54;125.18;114.13;100.45;92.56;89.61;86.49;92.69;132.19;145.23;144.42;155.43;157.69;144.44;110.16;86.05;36.7;100.49;150.91;207.39;159.31;167.62;169.94;161.88
09.05.2024;85.88;79.66;73.36;69.75;68.3;66.75;65.01;68.22;105.39;104.28;104.07;104.31;105.5;96.46;87.87;85.32;88.59;102.27;114.12;130.01;88.01;90.03;95.38;86.77
10.05.2024;99.78;91.06;86.09;83.45;85.92;92.25;108.08;127.29;169.36;162.98;147.27;146.97;140.61;124.41;118.18;115.75;119.39;137.37;166.53;179.46;140.07;137.2;140.91;126.59
11.05.2024;122.14;111.38;108.02;101.93;102.6;103.49;107.84;107.33;110.3;112.3;105.87;104.75;104.38;96.19;87.6;80.8;79.42;93.72;114.76;131.03;137.93;140.59;143.34;134.62
12.05.2024;109.12;97.49;89.19;76.2;73.12;70.98;70.59;73.91;77.28;84.54;73.45;72.05;70.97;49.93;40.19;38.45;43.54;59.3;98.36;123.94;137.24;142.48;143.53;128.39
13.05.2024;116.36;106.91;102.49;98.56;97.86;112.27;134.73;154.86;193.54;181.72;166.17;161.54;156.69;146.24;141.66;139.06;138.79;152.37;175.96;197.23;161.28;154.32;150.67;136.87
14.05.2024;128.85;117.72;112.34;106.94;106.41;116.29;138.69;158.42;197.24;184.86;170.14;166.36;160.46;148.5;143.52;135.81;138.02;151.27;173.04;193.54;160.45;154.24;152.3;140.57
15.05.2024;128.85;117.72;112.34;106.94;106.41;116.29;138.69;158.42;197.24;184.86;170.14;166.36;160.46;148.5;143.52;135.81;138.02;151.27;173.04;193.54;160.45;154.24;152.3;140.57
16.05.2024;128.85;117.72;112.34;106.94;106.41;116.29;138.69;158.42;197.24;184.86;170.14;166.36;160.46;148.5;143.52;135.81;138.02;151.27;173.04;193.54;160.45;154.24;152.3;140.57
17.05.2024;128.68;118.92;112.23;106.59;106.94;118.03;139;163.3;202.07;182.44;166.96;160.51;154.06;140.12;133.34;130.54;129.42;139.45;162.11;179.99;151.44;145.31;148.07;138.04
18.05.2024;124.13;112.62;109.58;103.47;106.32;107.34;110.4;109.65;112.55;111.07;103.68;101.58;101.29;92.18;83.63;79.75;78.76;93.7;115.53;133.19;138.24;140.13;144.49;135.59
19.05.2024;111.92;100.92;90.95;78.41;72;67.72;66.32;72.52;73.99;79.24;68.73;67.6;65.34;52.35;42.69;40.94;46.51;58.45;95.64;124.11;135.53;142.02;144.5;129.16
20.05.2024;80.82;68.49;64.06;59.42;58;60.81;58.4;68.49;97.73;102;103.09;105.2;111.34;94.76;88.4;83.63;85.73;96.59;116.52;128.12;101.36;104.09;108.7;92.98
21.05.2024;129.22;118.62;113.44;107.68;106.32;116.37;138.27;158.64;195.21;182.34;167.58;163.99;157.14;146.75;142.98;135.74;138.36;151.49;174.13;192.78;161.92;155.4;154.86;142.2
22.05.2024;129.22;118.62;113.44;107.68;106.32;116.37;138.27;158.64;195.21;182.34;167.58;163.99;157.14;146.75;142.98;135.74;138.36;151.49;174.13;192.78;161.92;155.4;154.86;142.2
