DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
02.02.2024;158.84;150.91;147.44;144.1;147.97;162.26;190.12;216.96;251.05;243.76;233.36;226.72;213.92;210.39;212.74;221.6;227.61;241.07;244.24;233.58;196.86;179.22;172.28;159.65
03.02.2024;159.45;152.29;148.56;145.21;147.52;149.61;155.47;168.88;180;188.95;187.29;181.13;173.41;164.85;164.35;168.24;176.48;195.83;201.4;190.59;176.18;161.02;158.38;148.82
04.02.2024;138.34;130.39;126.54;125.65;125.32;128.62;131.42;143.28;154.02;162.97;163.41;162.55;154.11;146.11;144.45;149.05;162.17;181.13;189.34;182.85;172.51;162.09;160.3;146.47
05.02.2024;138.81;131.7;126.87;125.34;134.7;149.99;182.28;217.66;252.61;246.27;238.11;238.08;222.53;222.62;225.43;232.85;231.7;248.09;250.59;242.76;203.48;183.46;176.86;160.27
06.02.2024;156.98;150.44;146.03;143.3;146.45;160.9;191.15;220.88;257.55;246.77;234.96;227.36;217.02;213.88;216.68;226.28;232.12;248.15;251.79;243.4;200.64;182.93;174.92;160.39
07.02.2024;156.98;150.44;146.03;143.3;146.45;160.9;191.15;220.88;257.55;246.77;234.96;227.36;217.02;213.88;216.68;226.28;232.12;248.15;251.79;243.4;200.64;182.93;174.92;160.39
08.02.2024;156.98;150.44;146.03;143.3;146.45;160.9;191.15;220.88;257.55;246.77;234.96;227.36;217.02;213.88;216.68;226.28;232.12;248.15;251.79;243.4;200.64;182.93;174.92;160.39
09.02.2024;152.25;144.31;140.96;138.38;141.81;156.53;185.33;208.56;243.66;235.46;226.71;221.09;206.71;202.18;205.18;212.94;217.15;228.26;235.96;223.43;186.63;169.58;162.2;150.73
10.02.2024;147.45;140.28;136.33;134.1;134.42;137.29;144.48;156.84;166.66;173.95;172.36;166.82;158.44;150.47;151.37;154.52;163.48;184.66;190.82;181.44;167.7;154.5;150.01;140.27
11.02.2024;130.05;122.66;117.79;117.85;115.52;118.94;123.1;136;145.26;152.51;151.2;149.65;141.63;133.99;131.94;136.9;149.25;170.03;180.24;175.47;165.51;153.78;151.7;138.44
12.02.2024;131.52;124.34;119.58;120.78;128.17;145.9;178.08;210.68;246.15;236.14;226.65;226.25;211.7;212.43;215.33;221.89;220.64;239.87;245.09;238.02;196.9;177.37;170.92;155.69
13.02.2024;152.25;145.93;141.55;139.69;142.49;157;187.72;215.39;252.4;238.57;226.14;218.53;208.67;206.34;208.94;218.35;224.7;243.06;251.6;245.23;197.88;180.46;172.35;158.33
14.02.2024;152.25;145.93;141.55;139.69;142.49;157;187.72;215.39;252.4;238.57;226.14;218.53;208.67;206.34;208.94;218.35;224.7;243.06;251.6;245.23;197.88;180.46;172.35;158.33
15.02.2024;152.25;145.93;141.55;139.69;142.49;157;187.72;215.39;252.4;238.57;226.14;218.53;208.67;206.34;208.94;218.35;224.7;243.06;251.6;245.23;197.88;180.46;172.35;158.33
16.02.2024;153.29;145.84;142.82;140.93;143.73;157.41;185.91;207.82;244.93;232.1;222.29;216.03;201;197.97;200.5;207.79;213.23;227.12;240.29;227.73;185.39;168.23;160.39;148.33
17.02.2024;145.55;136.96;134.11;131.69;131.46;134.38;142.74;158.39;166.63;170.79;167.82;160.97;153.89;145.51;146.36;149.64;160.55;179.76;188.71;181.01;166.15;153.57;149.42;138.32
18.02.2024;129.7;121.85;116.84;118.04;114.67;117.23;121.84;134.45;142.97;149.25;146.85;144.8;136.23;130.45;130.3;133.55;146.62;170.39;181.07;178.6;168.56;156.53;154.24;141.55
19.02.2024;137.43;130.53;125;126.16;134.44;152.67;182.94;214.7;253.59;238.24;227.95;227.28;212.23;212.98;214.89;221.75;223.82;245.12;256.94;248.68;201.81;182.09;175.49;160.73
20.02.2024;156.23;149.97;146.52;144.66;147.17;161.17;190.25;217.46;259.25;242.7;229.02;221.04;209.78;207.07;210.11;219.21;227;247.25;259.78;254.98;201.86;184.57;176.74;162.52
21.02.2024;156.23;149.97;146.52;144.66;147.17;161.17;190.25;217.46;259.25;242.7;229.02;221.04;209.78;207.07;210.11;219.21;227;247.25;259.78;254.98;201.86;184.57;176.74;162.52
22.02.2024;156.23;149.97;146.52;144.66;147.17;161.17;190.25;217.46;259.25;242.7;229.02;221.04;209.78;207.07;210.11;219.21;227;247.25;259.78;254.98;201.86;184.57;176.74;162.52
23.02.2024;158.35;152;149.59;147.58;148.68;160.75;187.93;208.98;250.36;237.11;225.79;219.22;206;203.48;204.95;211.51;218.02;231.83;245.97;237.11;189.38;173.82;166.34;153.77
24.02.2024;151.75;142.89;139.63;136.57;136.37;138.94;146.9;161.86;168.8;170.06;166.56;160.01;152.43;145.33;145.32;148.88;161.56;179.71;190.42;183.73;170.01;159.39;154.8;143.33
25.02.2024;137.41;129.95;125.4;124.99;123.57;125.08;129.77;140.94;147.38;152.42;149.44;146.69;137.94;131.9;131.9;135.07;148.76;172.64;183.64;180.88;171.36;160.07;156.67;143.93
26.02.2024;139.52;132.91;126.1;127.92;136.08;154.23;184.24;211.46;252.47;233.97;222.73;221.76;206.59;208.25;209.18;216.55;219.11;239.07;257.64;252.12;198.79;179.07;173.1;160.63
27.02.2024;154.74;148.28;145.25;143.7;147.02;162.2;191.32;215.42;260.89;244.67;230.94;222.26;211.36;209.02;211.44;220.11;228.62;248.04;262.86;258.89;201.89;185.53;177.76;163.06
28.02.2024;154.74;148.28;145.25;143.7;147.02;162.2;191.32;215.42;260.89;244.67;230.94;222.26;211.36;209.02;211.44;220.11;228.62;248.04;262.86;258.89;201.89;185.53;177.76;163.06
29.02.2024;154.74;148.28;145.25;143.7;147.02;162.2;191.32;215.42;260.89;244.67;230.94;222.26;211.36;209.02;211.44;220.11;228.62;248.04;262.86;258.89;201.89;185.53;177.76;163.06
01.03.2024;143.74;137.88;135.17;133.36;134.35;146.51;170.63;188.02;215.85;204.88;194.67;189.94;177.99;176.24;177;181.69;187.5;203.44;216.98;211.3;176.09;162.4;155.44;143.59
02.03.2024;139.34;131.16;127.9;125.39;125.31;128.76;137.61;149.66;156.3;155.88;151.36;144.57;136.27;130.17;129.04;134.08;146.46;164.3;176.31;172.15;158.95;150.01;144.85;135.22
03.03.2024;125.24;119.04;113.68;113.36;112.49;111.7;120.18;129.16;132.83;136.34;133.3;132.68;123.74;116.19;115.99;119.42;131.68;155.59;171.73;169.62;161;151.24;145.8;135.29
04.03.2024;130.08;123.74;117.31;119.6;125.49;145.76;173.61;195.14;221.89;206.61;197.35;192.41;182.15;182.11;181.44;188.67;193.03;209.68;227.01;223.5;185.92;169.92;164.11;152.74
05.03.2024;142.69;136.44;133.23;132.01;135.17;150.29;177.1;196.53;225.5;211.97;199.45;191.7;182.96;181.39;182.11;189.41;199.34;215.71;230.44;228.52;186.48;172.35;164.91;150.48
06.03.2024;142.69;136.44;133.23;132.01;135.17;150.29;177.1;196.53;225.5;211.97;199.45;191.7;182.96;181.39;182.11;189.41;199.34;215.71;230.44;228.52;186.48;172.35;164.91;150.48
07.03.2024;142.69;136.44;133.23;132.01;135.17;150.29;177.1;196.53;225.5;211.97;199.45;191.7;182.96;181.39;182.11;189.41;199.34;215.71;230.44;228.52;186.48;172.35;164.91;150.48
08.03.2024;139.67;133.55;130.41;127.9;129.7;144.12;168.48;183.19;212.48;199.13;189.01;184.55;174.41;172.67;172.37;176.09;184.29;201.11;215.08;211.63;172.21;157.93;151.07;138.39
09.03.2024;131.13;122.21;119.01;115.74;114.41;120.49;132.6;142.27;147.58;147.23;142.5;135.52;126.02;121.42;120.1;124.07;136.61;155.61;170.06;169.6;155.2;144.29;139.02;128.63
10.03.2024;123.67;117.98;114.44;111.63;109.91;109.77;117.24;127.01;130.85;132.92;129.66;128.32;120.32;113.03;112.08;113.7;124.81;149.81;168.79;171.53;163.78;153.94;147.52;137.3
11.03.2024;131.31;123.97;118.99;120.65;126.69;147.42;177.93;195.64;222.53;205.13;194.7;189.17;178.01;175.49;174.44;180.58;188.93;206.55;228.55;227.98;187.07;172.08;166.6;154.62
12.03.2024;145.65;139.56;136.54;135.04;138.27;152.86;180.78;199.46;229.74;212.76;198.59;190.36;181.81;179.78;179.3;185.92;197.68;216.93;235.22;237.86;191.1;175.73;168;153.11
13.03.2024;145.65;139.56;136.54;135.04;138.27;152.86;180.78;199.46;229.74;212.76;198.59;190.36;181.81;179.78;179.3;185.92;197.68;216.93;235.22;237.86;191.1;175.73;168;153.11
14.03.2024;145.65;139.56;136.54;135.04;138.27;152.86;180.78;199.46;229.74;212.76;198.59;190.36;181.81;179.78;179.3;185.92;197.68;216.93;235.22;237.86;191.1;175.73;168;153.11
15.03.2024;142.47;136.35;133.52;130.6;133.7;148.37;173.05;187.93;218.59;204.37;191.66;186.02;176.21;173.55;173.08;177.18;187.79;208.05;222.97;222.06;177.17;162.3;155.18;141.86
16.03.2024;133.76;124.92;120.58;115.24;115.86;121.01;134.73;145.37;149.76;149.33;143.98;135.94;126.11;119.86;115.53;118.7;132;152.11;168.95;171.09;157.21;145.34;141.59;129.46
17.03.2024;123.76;118.03;114.28;111.27;110.3;108.64;116.31;126.61;132.63;133.63;131.59;128.29;117.96;109.89;104.8;105.55;116.04;144.38;168.83;175.74;170.31;160.41;152.89;141.05
18.03.2024;139.16;131.58;127.88;127.2;135.52;155.7;184.64;202.69;230.91;211.78;200.66;195.37;184.24;179.22;177.59;182.89;191.18;210.4;234.2;237.83;196.2;181.05;175.3;162.24
19.03.2024;149.98;143.27;140.05;138.02;141.4;156.97;185.37;203.85;238.15;220.22;205.18;198.07;188.71;184.95;183.27;187.86;198.35;215.79;235.07;243.48;195.21;178.94;170.89;155.17
20.03.2024;149.98;143.27;140.05;138.02;141.4;156.97;185.37;203.85;238.15;220.22;205.18;198.07;188.71;184.95;183.27;187.86;198.35;215.79;235.07;243.48;195.21;178.94;170.89;155.17
21.03.2024;149.98;143.27;140.05;138.02;141.4;156.97;185.37;203.85;238.15;220.22;205.18;198.07;188.71;184.95;183.27;187.86;198.35;215.79;235.07;243.48;195.21;178.94;170.89;155.17
22.03.2024;139.52;133.06;130.69;126.68;130.55;147.89;173.18;189.2;222.28;207.56;196.1;189.74;179.29;175.54;173.55;177.17;185.92;203.62;217.84;223.17;179.91;162.58;156.17;142.82
23.03.2024;136.69;128.47;123.36;118.19;118.35;124.65;137.1;144.56;149.56;148.12;142.29;134.08;123.76;117.08;112.29;116.9;126.82;151.26;169.21;175.34;163.21;151.27;146.93;134.41
24.03.2024;125.29;120.17;115.34;111.37;110.48;111.12;118.6;128.85;135;133.54;131.65;127.67;116.05;101.62;93.36;98.04;106.67;137.73;164.97;176.89;173.31;163.12;155.13;142.66
25.03.2024;136.37;127.32;124.43;124.19;130.82;154.51;184.23;202.41;233.09;215.41;203.2;198.64;185.07;175.94;171.7;178.37;185.17;206.7;230.37;238.64;197.64;183;177.88;160.86
26.03.2024;144.17;136.98;132.94;130.96;134.64;151.01;182.03;202.5;238.17;217.28;201.2;194.24;185.1;181.1;178.06;181;190.16;208.17;230.08;244.23;195.1;177.39;167.74;151.37
27.03.2024;144.17;136.98;132.94;130.96;134.64;151.01;182.03;202.5;238.17;217.28;201.2;194.24;185.1;181.1;178.06;181;190.16;208.17;230.08;244.23;195.1;177.39;167.74;151.37
28.03.2024;144.17;136.98;132.94;130.96;134.64;151.01;182.03;202.5;238.17;217.28;201.2;194.24;185.1;181.1;178.06;181;190.16;208.17;230.08;244.23;195.1;177.39;167.74;151.37
29.03.2024;114.68;106.05;105.73;102.68;102.4;104.08;105.36;108.38;168.33;162.47;152.28;165.69;159.91;148.4;141.28;141.6;144.52;173.79;211.9;233.2;164.71;165.14;161.18;149.4
30.03.2024;184.45;161.25;149.71;140.16;127.85;126.06;122.62;129.52;143.91;149.43;128.99;113.94;115.32;98.6;75.98;63.8;67.76;101.29;120.36;136.56;127.56;119.34;117.87;98
31.03.2024;84.52;74.34;;67.23;69.56;80.7;65.73;84.9;100.07;112;116.4;128.97;117.24;81.19;66.83;69.45;73.71;119.08;157.36;175.32;203.75;192.71;189.69;175.08
01.04.2024;65.56;57.67;59.96;52.15;53.96;62.6;50.98;65.85;92.91;103.98;108.07;119.74;108.85;75.38;62.05;64.48;68.44;110.56;146.1;162.78;158.04;149.48;147.13;135.8
02.04.2024;130.13;123.83;119.89;118.21;121.12;135.57;164.81;185.37;195.05;174.71;160.21;154.39;145.74;141.58;138.15;139.82;146.88;162.63;182.4;198.48;179.5;162.08;152.1;136.95
03.04.2024;130.13;123.83;119.89;118.21;121.12;135.57;164.81;185.37;195.05;174.71;160.21;154.39;145.74;141.58;138.15;139.82;146.88;162.63;182.4;198.48;179.5;162.08;152.1;136.95
04.04.2024;130.13;123.83;119.89;118.21;121.12;135.57;164.81;185.37;195.05;174.71;160.21;154.39;145.74;141.58;138.15;139.82;146.88;162.63;182.4;198.48;179.5;162.08;152.1;136.95
05.04.2024;120.1;114.59;112.63;109.05;112.69;128.34;156.08;178.98;191.06;170.56;158.22;151.32;146.11;140.43;138.27;139.86;147.28;160.64;176.31;189.9;172.39;153.3;142.09;130.09
06.04.2024;122.82;114.4;108.53;103.11;102.53;106.97;116.55;125.28;128.78;125.27;119.59;111.75;105.09;97.87;92.53;94.86;102.32;120.54;139.99;151.42;144.27;130.28;125.69;113.47
07.04.2024;109.26;101.46;98.45;94.12;92.96;94.91;98.66;106.11;113.09;109.92;105.44;102.93;95.42;77.96;65.45;68.84;78.15;103.49;131.1;152.6;154.39;143.59;137.52;123.99
08.04.2024;117.82;109.29;108;108.41;113.75;135.86;165.72;188.37;197.27;177.48;164.79;165.4;153.49;136.16;132.69;136.38;143.21;157.3;180.25;199.17;184.75;169.73;157.43;139.73
09.04.2024;128.33;122.01;118.13;116.71;119.65;133.46;163.71;186.59;199.75;176.46;162.04;156.16;147.37;141.68;137.47;137.73;143.05;158.99;181.17;201.57;183.55;164.07;152.61;137.98
10.04.2024;128.33;122.01;118.13;116.71;119.65;133.46;163.71;186.59;199.75;176.46;162.04;156.16;147.37;141.68;137.47;137.73;143.05;158.99;181.17;201.57;183.55;164.07;152.61;137.98
11.04.2024;128.33;122.01;118.13;116.71;119.65;133.46;163.71;186.59;199.75;176.46;162.04;156.16;147.37;141.68;137.47;137.73;143.05;158.99;181.17;201.57;183.55;164.07;152.61;137.98
12.04.2024;121.35;115.67;113.78;111.14;114.42;128.47;156.67;181.03;194.24;172.76;159.55;152.93;147.46;140.03;136.42;137.37;143.19;156.48;172;189.33;173.4;156.18;144.78;132.04
13.04.2024;126.78;118.82;112.9;107.45;106.93;111.74;119.56;129.02;132.36;127.26;119.83;113.65;108.29;99.12;91.52;93.25;100.94;119.91;139.24;152.6;149.32;136.63;130.73;118.65
14.04.2024;111.16;102.63;97.99;94.46;93.13;95.48;98.39;104.12;109.62;106.12;100.98;98.92;91.36;70.55;56.91;61.45;71.35;99.45;129.13;152.05;156.41;146.46;140.35;126.29
15.04.2024;121.41;112.82;111.14;111.64;117.1;138.74;167.81;193.8;206.73;185.26;172.9;172.73;163.6;146.09;141.78;144.07;149.62;164;187.53;210.58;194.44;177;163.02;143.74
16.04.2024;129.62;122.93;118.75;117.16;119.84;133.37;163.35;187.27;203.93;180.83;166.5;160.83;152.53;146.15;141.28;140.17;144.26;158.83;180.39;202.36;184.4;165.81;153.48;138.59
17.04.2024;129.62;122.93;118.75;117.16;119.84;133.37;163.35;187.27;203.93;180.83;166.5;160.83;152.53;146.15;141.28;140.17;144.26;158.83;180.39;202.36;184.4;165.81;153.48;138.59
18.04.2024;129.62;122.93;118.75;117.16;119.84;133.37;163.35;187.27;203.93;180.83;166.5;160.83;152.53;146.15;141.28;140.17;144.26;158.83;180.39;202.36;184.4;165.81;153.48;138.59
19.04.2024;123.81;117.58;115.61;113.18;115.87;129.21;157.44;181.82;199.58;176.6;163.53;156.77;151.89;144.7;138.72;138.81;142.94;155.26;171.85;192.06;176.55;160.8;148.85;135.2
20.04.2024;130.46;121.96;116.89;112.44;112.42;117.39;123.55;131.52;134.7;128.77;120.73;114.45;110.7;100.84;91.86;94.72;101.33;120.42;140.06;154.73;154.42;142.8;136.71;124.16
21.04.2024;116.39;106.54;101.3;97.44;96.54;99.08;101.98;105.59;107.68;103.73;98.13;97.54;92.37;68.43;53.87;56.77;68.93;97.54;125.84;150.21;156.73;149.04;142.89;129.11
22.04.2024;120.4;111.73;108.7;109.72;113.88;134.76;166.35;191.96;208.58;187;174.57;173.96;164.58;146.75;142.7;144.72;150.26;164.42;187.46;211.41;193.26;176.74;161.6;141.79
23.04.2024;127.13;120.07;115.64;114.23;116.82;130.86;160.36;183.64;201.03;178.38;163.07;157.34;150;143.54;138.14;137.04;141.46;157.84;180.3;202.36;185.14;167.58;155.24;140.29
24.04.2024;127.13;120.07;115.64;114.23;116.82;130.86;160.36;183.64;201.03;178.38;163.07;157.34;150;143.54;138.14;137.04;141.46;157.84;180.3;202.36;185.14;167.58;155.24;140.29
25.04.2024;127.13;120.07;115.64;114.23;116.82;130.86;160.36;183.64;201.03;178.38;163.07;157.34;150;143.54;138.14;137.04;141.46;157.84;180.3;202.36;185.14;167.58;155.24;140.29
26.04.2024;131.76;124.57;121.55;119.66;121.88;133.47;161.57;184.04;203.58;180.68;164.16;157.9;153.5;145.56;139.8;139.08;144.36;157.76;176.36;197.3;181.01;168.31;155.19;141.74
27.04.2024;134.27;124.55;118.9;114.56;114.71;119.2;125.84;132.91;134.64;128.01;119.64;114.39;110.25;101.45;91.9;92.84;100.73;116.08;135.28;150.24;153.04;141.98;134.8;120.92
28.04.2024;112.82;101.28;96.1;91.45;89.68;91.26;93.45;96.07;96.85;93.8;87.27;85.55;78.07;55.93;42.11;42.56;57.72;85.66;118.13;142.31;149.99;145.34;139.25;123.58
29.04.2024;118.72;110.57;106.31;106.8;112.12;131.61;165.24;190.07;205.93;184.34;170.12;168.39;160.76;144.45;142.12;142.59;149.29;162.34;186.1;212.63;195.79;177.08;161.4;144.24
30.04.2024;132.14;124.55;119.74;117.76;120.41;134.57;162.67;184.42;203.23;180.8;164.36;158.78;151.75;144.88;139.42;138.62;143.29;159.25;181.16;203.36;186.27;170.57;159.02;143.94
01.05.2024;48.91;46.95;44.59;41.1;41.16;42.17;37.69;41.08;51.98;55.15;53.43;54.94;51.66;43.35;42.59;40.75;42.89;70.81;108.29;153.54;101.59;98.56;96.81;73.05
02.05.2024;135.66;127.87;122.92;120.89;123.62;138.16;167;189.33;198.12;176.25;160.23;154.79;147.94;141.24;135.92;135.14;139.69;155.25;176.61;198.25;191.23;175.11;163.25;147.77
03.05.2024;142.94;134.55;131.72;129.68;132.59;144.27;171.91;193.19;203.14;180.49;164.08;157.23;152.32;142.55;135.95;134.5;139.64;152.05;168.16;188.36;183;172.52;158.9;145.38
04.05.2024;143.47;132.13;126.49;122.37;122.51;126.9;134.07;139.85;141.55;134.96;124.7;118.82;114.09;104.24;93.58;94.74;104.4;122.02;143.95;162.37;166.51;156.98;149.45;134.46
05.05.2024;122.93;110.45;104.27;98.84;96.58;98.19;101.31;101.48;99.48;95.84;88.59;85.44;76.86;50.72;36.25;36.96;53.39;88.67;124.55;147.96;157.84;154.55;147.25;130.12
06.05.2024;124.28;115.49;111.1;109.69;114.25;132.56;168.14;194.02;199.2;178.83;166.14;163.59;156.71;140.65;138.72;138.1;143.66;158.85;179.19;205.75;200.65;181.39;166.55;148.34
07.05.2024;138.24;129.49;124.26;121.8;124.3;138.5;166.03;188.22;198.65;178.88;163.62;158.55;152.05;144.56;139.27;138.23;142.4;157.55;178.5;199.33;193.21;177.74;165.81;149.91
08.05.2024;138.24;129.49;124.26;121.8;124.3;138.5;166.03;188.22;198.65;178.88;163.62;158.55;152.05;144.56;139.27;138.23;142.4;157.55;178.5;199.33;193.21;177.74;165.81;149.91
09.05.2024;105.06;95.62;88.41;85.84;84.08;82.16;80;83.8;112.89;112.31;112.14;111.6;109.48;95.15;89.28;88.18;94.91;110.24;125.52;142.05;111.33;114.16;117.39;99.55
10.05.2024;111.83;104.47;98.56;95.7;98.95;107.27;130.26;157.03;172.29;165.53;149.36;148.63;140.8;119.49;109.34;114.2;119.24;138.63;167.9;182.1;164.15;157.96;157.23;137.18
11.05.2024;134.13;121.08;114.42;109.27;109.9;114.25;120.04;124.62;125.03;117.83;108.29;104.37;98.74;86.9;74.62;75.71;87.49;107.15;132.41;153.37;160.66;153.79;146.9;130.99
12.05.2024;117.87;103.94;94.99;89.09;86.07;85.63;94.22;94.12;91.2;85.19;79.83;75.31;61.66;31.49;18.22;19.39;39.4;84.87;121.82;147.72;157.49;154.54;148.72;131.45
13.05.2024;127.76;118.37;112.55;110.31;116;131.99;166.92;189.12;194.58;179.58;165.28;159.05;152.57;143.42;140.57;140.91;145.45;164.37;183.34;202.97;200.96;182.43;170.56;152.44
14.05.2024;138.74;129.15;123.75;121.01;123.8;138.15;166.24;188.35;197.28;178.73;163.35;158.85;151.37;143.6;137.94;138.01;142.28;157.32;177.12;196.51;192.55;179.28;167.91;150.73
15.05.2024;138.74;129.15;123.75;121.01;123.8;138.15;166.24;188.35;197.28;178.73;163.35;158.85;151.37;143.6;137.94;138.01;142.28;157.32;177.12;196.51;192.55;179.28;167.91;150.73
16.05.2024;138.74;129.15;123.75;121.01;123.8;138.15;166.24;188.35;197.28;178.73;163.35;158.85;151.37;143.6;137.94;138.01;142.28;157.32;177.12;196.51;192.55;179.28;167.91;150.73
17.05.2024;146.47;136.03;131.85;128.46;130.61;141.62;168.87;187.68;197.11;178.65;163.85;157.04;149.26;137.1;131.13;130.23;134.63;149.31;168.12;185.24;181.74;172.85;163.58;148.39
18.05.2024;132.25;117.61;110.46;106.37;107.99;110.59;116.17;120.59;120.26;113.13;104;99.3;92.78;80.9;69.9;71.12;81.35;100.74;129.5;150.5;159;155.22;149.09;132.25
19.05.2024;119.99;104.81;96.25;89.63;87.03;85.25;95.35;95.87;92.3;84.06;77.12;73.28;59.4;29.14;15.71;18.13;38.71;82.75;121.28;147.76;158.38;156.68;151.07;133.71
20.05.2024;87.87;78.25;73.32;67.74;67.34;72.71;78.11;83.52;103.76;106.39;103.48;108.22;104.08;87.34;83.07;83.76;89.34;100.12;123.25;137.19;122.48;124.46;124.09;102.86
21.05.2024;140.94;130.86;124.92;121.67;124.51;138.36;167.09;189.25;195.45;177.02;161.47;156.47;149.23;141.86;136.7;137.5;142.5;157.74;177.5;196.49;194.71;181.19;170.37;153.61
22.05.2024;140.94;130.86;124.92;121.67;124.51;138.36;167.09;189.25;195.45;177.02;161.47;156.47;149.23;141.86;136.7;137.5;142.5;157.74;177.5;196.49;194.71;181.19;170.37;153.61
23.05.2024;140.94;130.86;124.92;121.67;124.51;138.36;167.09;189.25;195.45;177.02;161.47;156.47;149.23;141.86;136.7;137.5;142.5;157.74;177.5;196.49;194.71;181.19;170.37;153.61
24.05.2024;147.04;136.32;131.35;127.33;129.62;140.62;167.99;188.16;195.42;176.35;161.7;155.3;147.24;135.16;129.98;129.09;133.73;148.41;167.54;182.53;179.49;171;163.12;147.74
25.05.2024;130.16;115.13;107.49;102.96;103.69;105.76;111.97;116.47;116.53;109.77;101.15;96.01;88.55;76.48;66.49;67.74;79.49;98.89;127.81;149.04;158.17;155.09;149.16;133.07
26.05.2024;119.01;104.67;96.66;89.13;86.58;84.73;93.31;95.1;91.79;83.32;76.83;72.8;58.36;30.18;19.96;25.69;43.67;85.23;122.51;147.29;157.26;155.64;150.27;133.41
27.05.2024;129.62;120.36;114.26;110.73;117.3;131.33;166.98;193.01;193.82;180.18;165.38;161.33;155.25;145.01;143.21;143.64;148.43;164.49;180.56;196.69;200.34;182.48;171.63;153.08
28.05.2024;143.93;133.76;127.69;123.95;126.53;138.8;168.26;190.81;196.94;179.02;164.98;160.12;152.39;144.85;140.62;141.86;146.7;160.49;178.05;195.25;194.24;181.31;170.58;154.42
29.05.2024;143.93;133.76;127.69;123.95;126.53;138.8;168.26;190.81;196.94;179.02;164.98;160.12;152.39;144.85;140.62;141.86;146.7;160.49;178.05;195.25;194.24;181.31;170.58;154.42
30.05.2024;143.93;133.76;127.69;123.95;126.53;138.8;168.26;190.81;196.94;179.02;164.98;160.12;152.39;144.85;140.62;141.86;146.7;160.49;178.05;195.25;194.24;181.31;170.58;154.42
31.05.2024;142.83;132.12;126.8;123.05;125.17;135.58;162.77;182.8;187.75;170.04;157.54;151.34;143.73;132.48;126.61;126.3;130.95;145.79;163.31;176.32;174.82;166.31;159.18;143.43
01.06.2024;124.82;109.9;101.74;97.07;97.61;99.24;105.06;109.77;109.89;103.86;95.69;89.42;82.32;69.42;58.08;56.83;69.3;88.68;120;142.22;152.02;149.97;145.54;130.82
02.06.2024;116.78;103.16;94.35;86.31;83.74;82.55;90.88;93.34;89.45;80.88;75.87;73.97;63.62;36.07;24.56;31.09;47.88;88.24;122.9;147.62;158.93;156.57;152.58;136.34
03.06.2024;129.62;120.67;115.75;111.96;117.88;129.57;163.32;189.04;196.84;182.18;169.37;165.18;158.8;149.35;148.27;148.82;153.11;168.51;182.21;198.07;194.99;180.06;169.03;151.97
04.06.2024;142.98;132.66;127.02;123.56;125.46;136.31;164.83;187.63;199.09;181.51;168.32;163.41;156.22;149.43;145.55;146.78;151.04;164.93;182.68;200.48;194.48;180.79;170.14;154.03
05.06.2024;142.98;132.66;127.02;123.56;125.46;136.31;164.83;187.63;199.09;181.51;168.32;163.41;156.22;149.43;145.55;146.78;151.04;164.93;182.68;200.48;194.48;180.79;170.14;154.03
06.06.2024;142.98;132.66;127.02;123.56;125.46;136.31;164.83;187.63;199.09;181.51;168.32;163.41;156.22;149.43;145.55;146.78;151.04;164.93;182.68;200.48;194.48;180.79;170.14;154.03
07.06.2024;142.84;132.46;126.34;123.22;124.56;134.5;162.03;183.34;193.21;174.86;162.58;156.46;148.2;136.82;129.98;131.24;137.18;152.33;171.43;185;176.78;167.68;160.07;144.37
08.06.2024;121.61;106.66;98.11;93.53;93.26;95.5;101.02;106.84;106.79;101.18;93.87;87.39;80.63;68.02;58.35;57.33;68.91;88.43;118.71;139.57;149.98;147.75;143.6;128.54
09.06.2024;111.76;98.76;90;81.83;78.56;77.5;84.24;87.86;84.21;78.16;72.94;72.17;60.86;38;26.81;35.6;49.76;86.56;118.92;141.93;153.5;152.58;149.99;133.77
10.06.2024;128.12;118.1;113.19;110.29;115.67;126.88;162.2;185.84;193.56;177.35;164.77;161.9;155.71;147.7;146.58;148.01;151.56;164.92;179.98;194.03;191.23;177.85;168.6;151.97
11.06.2024;142.23;132.12;126.72;123.49;125.33;134.66;162.9;183.81;192.96;177.56;165.79;161.55;155.37;149.97;146.45;147.78;151.61;163.87;179.37;195.55;190.21;178.19;168.24;153.18
12.06.2024;142.23;132.12;126.72;123.49;125.33;134.66;162.9;183.81;192.96;177.56;165.79;161.55;155.37;149.97;146.45;147.78;151.61;163.87;179.37;195.55;190.21;178.19;168.24;153.18
13.06.2024;142.23;132.12;126.72;123.49;125.33;134.66;162.9;183.81;192.96;177.56;165.79;161.55;155.37;149.97;146.45;147.78;151.61;163.87;179.37;195.55;190.21;178.19;168.24;153.18
14.06.2024;143.73;133.85;128.3;125.41;127.07;136.78;163.98;183.32;190.91;176.08;164.75;159.27;152.38;143.41;137.2;138.41;143.75;157.96;174.27;185.03;179.87;170.97;164.47;150.4
15.06.2024;129.35;116.44;108.56;105.02;104.13;106.19;111.72;117.7;118.79;113.95;107.43;101.28;94.95;84.95;78.73;77.3;86.26;103.66;128.45;145.69;153.65;151.18;147.64;133.68
16.06.2024;117.34;106.38;98.78;89.88;87.49;87.6;87.2;91.16;88.62;85.83;79.96;80.53;72.11;56.92;45.98;54.79;66.64;94.05;122.77;142.17;152.73;152.42;151.03;136.29
