DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
04.11.2023;141.4;122.01;126.62;120.63;113.29;125.44;138.67;149.24;158.04;158.61;153.95;149.03;147.32;141.41;136.7;141.47;152.94;170.53;180.74;183.32;165.19;150.43;141.92;122.49
05.11.2023;118.25;100.68;104.27;96.34;91.18;100.69;110.25;113.47;121.13;123.29;120;119.8;114.62;109.69;108.4;114.12;127.81;155.99;168.64;169.63;155.95;146.28;138.91;121.51
06.11.2023;113.59;100.99;93.84;99.38;95.78;124.93;165.14;190.25;256.42;242.99;227.06;215.03;209.37;211.14;213.89;221.76;235.22;257.2;272.55;267.05;183.5;164.06;159.54;141.65
07.11.2023;131.56;123.03;120.79;115.71;118.94;138.69;173.16;200.19;255.64;242.69;225.89;221.45;213.9;211.14;210.73;219.17;232.25;255.25;261.24;255.32;181.48;160.56;151.8;137.89
08.11.2023;131.56;123.03;120.79;115.71;118.94;138.69;173.16;200.19;255.64;242.69;225.89;221.45;213.9;211.14;210.73;219.17;232.25;255.25;261.24;255.32;181.48;160.56;151.8;137.89
09.11.2023;131.56;123.03;120.79;115.71;118.94;138.69;173.16;200.19;255.64;242.69;225.89;221.45;213.9;211.14;210.73;219.17;232.25;255.25;261.24;255.32;181.48;160.56;151.8;137.89
10.11.2023;133.83;126.64;121.73;120.79;126.83;141.58;171.67;196.88;253.15;244.17;233.83;227.07;216.39;212.59;213.64;217.93;231.76;252.1;254.64;243.48;178.29;162.62;154.03;138.12
11.11.2023;136.79;122.02;123.86;117.95;117.95;122.78;133.44;147.45;154.95;154.73;152.2;148.84;150.22;143.83;141.12;146.04;158.27;175.79;181.67;179.2;160.89;146.66;139.77;121.57
12.11.2023;117.24;100.32;104.96;97.05;97.14;100.35;109.96;118.15;123.99;124.21;123.97;123.61;121.4;116.4;114.11;121.45;137.56;161.43;167.48;161.88;149.68;140.09;134.01;118.06
13.11.2023;108.71;101.94;95.11;100.86;97.68;125.22;162.07;183.88;242.96;230.53;222.48;218.86;214.26;213.69;219.22;227.05;236.73;258.33;260.75;249.09;175.53;157.71;151.08;136.55
14.11.2023;132.89;125.09;123.9;117.85;121.08;138.91;171.45;196.51;251.83;241.74;228.74;226.6;220.26;218.69;219.54;229;240.85;260.65;260.23;251.53;182.04;162.15;153.76;139.84
15.11.2023;132.89;125.09;123.9;117.85;121.08;138.91;171.45;196.51;251.83;241.74;228.74;226.6;220.26;218.69;219.54;229;240.85;260.65;260.23;251.53;182.04;162.15;153.76;139.84
16.11.2023;132.89;125.09;123.9;117.85;121.08;138.91;171.45;196.51;251.83;241.74;228.74;226.6;220.26;218.69;219.54;229;240.85;260.65;260.23;251.53;182.04;162.15;153.76;139.84
17.11.2023;133.59;126.56;123.41;121.09;126.03;140.65;170.54;194.77;249.98;242.31;233.93;230.2;221.79;218.66;221.18;226.14;239.34;257.33;252.13;237.71;177.2;161.32;152.01;135.25
18.11.2023;136.76;123.39;124.51;117.26;120.84;125.78;134.61;148.3;158.01;157.76;155.49;151.14;151.87;146.65;144.48;150.81;164.98;182.31;184.7;179.01;161.05;146.12;140.83;124.32
19.11.2023;120.45;102.64;108.96;98.73;101.71;101.3;110.21;118.7;124.88;126.83;128.51;128.83;125.44;121.84;120.04;127.81;143.51;166.67;169.48;162.22;150.1;141.35;136.13;121.48
20.11.2023;112.05;104.58;97.51;103.93;102.06;127.88;163.34;185.36;242.79;234.42;226.12;223.83;219.11;220.77;226.01;232.71;241.12;260.29;257.49;245.05;174.97;157.82;150.95;135.73
21.11.2023;136.72;129.4;129.99;123.37;126.81;141.67;171.74;195.57;252.99;244.78;234.61;233.86;228.1;228.03;230.1;238.4;247.97;264.95;261.22;251.84;182.08;164.31;156.55;143.79
22.11.2023;136.72;129.4;129.99;123.37;126.81;141.67;171.74;195.57;252.99;244.78;234.61;233.86;228.1;228.03;230.1;238.4;247.97;264.95;261.22;251.84;182.08;164.31;156.55;143.79
23.11.2023;136.72;129.4;129.99;123.37;126.81;141.67;171.74;195.57;252.99;244.78;234.61;233.86;228.1;228.03;230.1;238.4;247.97;264.95;261.22;251.84;182.08;164.31;156.55;143.79
24.11.2023;139.54;132.73;131.33;128.98;133.5;145.66;173.1;194.97;251.85;246.32;239.46;237.3;231.03;228.03;230.83;236.37;247.3;263.6;257.37;241.69;180.75;163.79;155.43;141.28
25.11.2023;141.33;127.32;128.83;122.36;124.72;130.04;139.68;152.41;161.21;161.63;160.65;157.51;156.9;152.36;151.82;157.35;169.7;185.75;187.17;180.56;165.26;149.09;145.42;128.89
26.11.2023;126.76;107.14;113.63;100.33;103.59;101.85;112.1;123.16;130.79;134.63;137.12;138.16;136.6;130.44;128.36;136.64;151.33;171.22;173.08;167.67;157.5;145.63;143.92;130.12
27.11.2023;117.85;109.4;102.99;109.26;111.15;132.82;166.27;189.02;250.15;244.8;236.64;235.98;232.45;231.63;235.47;240.97;248.49;265.75;261.97;251;179.89;164.36;157.99;143.97
28.11.2023;139.94;133.6;133.89;127.77;131.36;144.73;171.48;194.14;255.92;251.43;243.07;242.17;236.34;234.67;237.37;245.1;253.38;268.12;262.21;253.63;181.8;165.62;158.95;146.25
29.11.2023;139.94;133.6;133.89;127.77;131.36;144.73;171.48;194.14;255.92;251.43;243.07;242.17;236.34;234.67;237.37;245.1;253.38;268.12;262.21;253.63;181.8;165.62;158.95;146.25
30.11.2023;139.94;133.6;133.89;127.77;131.36;144.73;171.48;194.14;255.92;251.43;243.07;242.17;236.34;234.67;237.37;245.1;253.38;268.12;262.21;253.63;181.8;165.62;158.95;146.25
01.12.2023;140.43;133.82;132.31;129.86;133.42;142.8;167.61;188.35;233.59;228.48;223.71;221.61;216.87;214.08;217.09;220.06;226.57;236.03;231.01;222.23;174.73;158.72;151.94;140.73
02.12.2023;141.51;129.23;130.8;125.32;127.21;132.25;140.68;152.52;160.87;162.86;163.18;160.98;160.44;156.04;154.92;159.36;169.77;182.85;182.73;175.8;162.66;147.79;144.55;132.47
03.12.2023;133.5;115.53;120.26;108.34;111.49;110.15;117.9;128.33;135.9;139.04;142.85;144.47;143.09;137.15;135.81;142.99;154.78;170.63;172.02;166.8;157.56;146.27;144.61;133.35
04.12.2023;121.96;115.52;109.07;112.01;120.04;135.67;166.58;187.2;236.11;231.21;227.66;227.33;224.61;221.65;225.29;228.45;232.43;244.37;239.58;232.06;177.08;163.1;156.66;144.69
05.12.2023;143.58;137.72;136.7;129.75;135.09;147.39;171.23;190.45;240.39;238.9;233.52;233.35;228.59;226.5;228.32;233.89;239.26;247.19;243.35;236.06;180.58;166.88;160.69;149.45
06.12.2023;143.58;137.72;136.7;129.75;135.09;147.39;171.23;190.45;240.39;238.9;233.52;233.35;228.59;226.5;228.32;233.89;239.26;247.19;243.35;236.06;180.58;166.88;160.69;149.45
07.12.2023;143.58;137.72;136.7;129.75;135.09;147.39;171.23;190.45;240.39;238.9;233.52;233.35;228.59;226.5;228.32;233.89;239.26;247.19;243.35;236.06;180.58;166.88;160.69;149.45
08.12.2023;149.7;143.56;140.18;137.38;140.03;149.88;172.72;189.94;238.78;236.31;232.74;231.64;229.09;226.66;225.62;228.98;232.89;239.33;236.61;229.13;177.84;165.06;159.71;149.9
09.12.2023;149.66;137.93;138.24;129.96;131.45;136.45;145.67;160.32;168.13;170.92;171.83;169.61;169.34;165.24;163.64;167.62;175.81;184.46;184.62;178.77;168.38;154.25;149.63;137.48
10.12.2023;136.99;120.29;124.88;112.25;114.99;115.35;121.04;133.79;145.01;150.35;154.84;155.33;151.79;145.63;143.85;151.04;162.89;178.74;180.61;175.62;164.33;151.81;147.48;136.46
11.12.2023;126.41;119.87;114.42;112.4;122.79;140.94;173.9;193.05;242.37;240.59;238.38;238.81;237.12;233.99;234.28;237.18;238.39;243.73;241.23;236.12;185.38;171.05;164.82;152.47
12.12.2023;147.72;141.97;138.32;133.31;138.6;151.39;174.79;193.36;245.8;243.44;240.39;241.34;236.14;235.76;237.35;240.81;245.83;249.46;247.21;239.45;183.82;170.88;165.42;153.98
13.12.2023;147.72;141.97;138.32;133.31;138.6;151.39;174.79;193.36;245.8;243.44;240.39;241.34;236.14;235.76;237.35;240.81;245.83;249.46;247.21;239.45;183.82;170.88;165.42;153.98
14.12.2023;147.72;141.97;138.32;133.31;138.6;151.39;174.79;193.36;245.8;243.44;240.39;241.34;236.14;235.76;237.35;240.81;245.83;249.46;247.21;239.45;183.82;170.88;165.42;153.98
15.12.2023;151.38;144.71;142.01;138.51;140.59;151.25;172.08;190.62;244.35;239.88;236.96;236.11;232.75;229.14;230.24;234.15;237.85;239.11;237.25;229.15;175.53;162.08;157.77;146.56
16.12.2023;153.44;142.62;142.1;133.49;134.29;140.04;148.99;161.06;169.55;173.12;173.12;171.4;169.23;166.82;165.59;168.84;174.38;181.72;181.74;176.7;168.36;155.13;149.9;138.05
17.12.2023;137.03;121.15;124.27;111.31;113.09;116.34;120.67;131.33;143.99;151.9;156.65;157.15;151.58;146.58;145.24;152.46;161.32;177.12;178.39;175.67;164.15;152.6;147.8;136.14
18.12.2023;127.24;118.05;111.96;110.42;121.96;140.95;173.32;191.88;241.96;240.12;238.06;237.91;236.71;235.99;234.87;236.05;237.78;240.85;238.77;236.68;185.28;172.66;167.48;154.8
19.12.2023;152.45;146.88;143.03;139.34;142.99;155.9;176.75;193.47;247.91;245.63;243.34;243.94;239.18;239.65;241.21;243.54;248.05;250.75;248.45;241.39;184.32;172.9;168.36;157.91
20.12.2023;152.45;146.88;143.03;139.34;142.99;155.9;176.75;193.47;247.91;245.63;243.34;243.94;239.18;239.65;241.21;243.54;248.05;250.75;248.45;241.39;184.32;172.9;168.36;157.91
21.12.2023;152.45;146.88;143.03;139.34;142.99;155.9;176.75;193.47;247.91;245.63;243.34;243.94;239.18;239.65;241.21;243.54;248.05;250.75;248.45;241.39;184.32;172.9;168.36;157.91
22.12.2023;155.13;148.76;144.95;142.07;143.62;153.6;171.6;187.23;242.54;238.04;236.21;235.77;232.07;228.98;230.59;233.48;236.9;236.13;236.82;230.65;175.02;163.14;159.71;149.53
23.12.2023;157.08;146.63;145.47;138.33;136.93;143.04;152.91;164.42;171.04;175.11;175.27;174.63;172.98;170.32;169.21;171.15;173.66;179.42;179.3;174.76;168.57;156.56;151.48;141.28
24.12.2023;134.89;70.28;54.84;50.26;63.3;63.64;58.08;109.14;120.21;132.44;141.09;132.04;123.35;105.07;79.24;126.3;167.3;223.56;187.04;107.05;167.1;141.84;229.56;142.75
25.12.2023;59.89;38.21;22.33;25.64;30.08;37.83;34.13;42.98;71.26;208.95;259.79;282.64;220.44;119.37;135.87;135.16;255.28;360.41;362.93;351.8;328.38;305.13;318.74;238.82
26.12.2023;64.34;57.31;53.52;44.73;43.46;49.1;55.29;69.89;88.06;98.26;99.92;106.77;107.23;104.11;104.49;107.37;116.42;135.71;148.52;138.21;100.43;88.22;87.79;73.87
27.12.2023;93.31;83.11;77.62;64.87;63.03;71.21;80.19;101.37;127.37;142.11;144.51;154.42;155.09;150.57;151.11;155.29;168.38;196.28;214.8;199.88;145.65;127.95;127.32;107.13
28.12.2023;133.13;118.58;110.74;92.55;89.93;101.6;114.41;144.62;180.4;201.29;204.69;218.73;219.67;213.27;214.04;219.96;238.5;278.01;304.25;283.12;207.81;182.54;181.65;152.85
29.12.2023;112.38;100.1;93.48;78.12;75.91;85.76;96.57;122.08;152.7;170.38;173.26;185.14;185.94;180.52;181.18;186.18;201.88;235.32;257.53;239.65;175.42;154.09;153.34;129.03
30.12.2023;112.26;99.99;93.38;78.04;75.83;85.67;96.47;121.95;98.43;109.83;111.68;119.34;119.86;116.36;116.79;120.01;130.13;151.69;166.01;154.48;175.23;153.93;153.17;128.89
31.12.2023;69.95;62.31;58.19;48.63;47.25;53.38;60.11;75.99;61.34;68.44;69.59;74.37;74.69;72.51;72.77;74.79;81.09;94.52;103.44;96.26;109.19;95.92;95.45;80.31
01.01.2024;122.34;108.26;95.29;92.37;96.7;100.13;122.73;161.07;173.35;199.55;204.55;205.24;201.46;195.82;192.04;196.26;223.02;250.74;264.06;241.26;212.34;176.13;175.73;139.18
02.01.2024;152.36;135.99;125.52;118.58;127.13;156.33;198.31;233.88;240.15;238.48;233.38;227.84;226.19;221.35;231.81;237.98;236.35;248.61;243.98;234.47;220.45;197.34;186.09;159.29
03.01.2024;152.36;135.99;125.52;118.58;127.13;156.33;198.31;233.88;240.15;238.48;233.38;227.84;226.19;221.35;231.81;237.98;236.35;248.61;243.98;234.47;220.45;197.34;186.09;159.29
04.01.2024;152.36;135.99;125.52;118.58;127.13;156.33;198.31;233.88;240.15;238.48;233.38;227.84;226.19;221.35;231.81;237.98;236.35;248.61;243.98;234.47;220.45;197.34;186.09;159.29
05.01.2024;172.79;162.59;154.11;147.57;153.83;170.42;198.81;231.93;234.52;236.66;231.67;232.05;222.11;214;213.35;223.08;231.24;247.98;246.3;236.81;228.71;207.35;193.67;177.33
06.01.2024;177.71;170.19;165.3;167.85;159.47;170.34;176.86;194.75;204.38;211.76;214.39;211.91;209.31;197.2;204.37;210.64;219.77;226.71;227.1;213.05;195.17;172.42;169.02;155.32
07.01.2024;132.73;118.29;112.52;111.07;99.72;110.37;119.85;129.25;144.74;157.44;163.17;166.34;162.1;156.55;155.12;163.39;177.54;192.5;202.14;191.9;178.19;162;159.16;144.75
08.01.2024;120.29;109.45;105.71;97.17;105.89;135.8;174.57;219.07;228.4;230.78;221.67;226.77;220.59;214.1;217.75;225.24;236.86;242.77;242.42;235.28;225.59;194.41;185.63;164.73
09.01.2024;156.72;142.84;134.06;128.06;135.33;160.18;198.9;234.77;247.58;245.47;238.74;231.26;227.47;222.78;230.75;237.87;238.53;251.18;247.04;236.33;217.86;196.03;185.81;161.5
10.01.2024;156.72;142.84;134.06;128.06;135.33;160.18;198.9;234.77;247.58;245.47;238.74;231.26;227.47;222.78;230.75;237.87;238.53;251.18;247.04;236.33;217.86;196.03;185.81;161.5
11.01.2024;156.72;142.84;134.06;128.06;135.33;160.18;198.9;234.77;247.58;245.47;238.74;231.26;227.47;222.78;230.75;237.87;238.53;251.18;247.04;236.33;217.86;196.03;185.81;161.5
12.01.2024;167.67;158.14;151;144.77;150.31;166.64;194.59;227.37;236.82;238.63;233.02;232.33;222.99;214.57;214.62;223.76;230.85;245.76;243.61;233.3;219.61;199.73;188.3;172.96
13.01.2024;173.45;166.75;162.11;162.82;157.39;165.61;171.9;187.68;198.52;208.21;210.62;207.89;202.92;191.7;196.07;201.57;210.78;222.06;223.12;209.33;192.51;171.89;168.94;156.86
14.01.2024;138.06;125.63;120.59;118.21;111.09;118.78;126.99;135.88;149.46;160.59;165.09;168.23;163.67;156.52;154.48;161.71;175.07;190.82;200.34;190.02;177.77;162.81;159.53;144.52
15.01.2024;123.48;113.35;109.49;102.39;110.47;137.06;176.79;218.91;231.23;233.47;224.73;227.35;221.21;215.8;219.24;225.93;234.2;241.3;240.92;233.36;219.45;191.38;182.64;162.24
16.01.2024;155.8;143.43;135.12;129.79;136.41;159.32;197.79;231.66;246.79;245.01;238.01;230.77;226.13;221.46;227.78;235.76;237.65;249.6;245.86;234.98;213.64;192.69;182.61;160.25
17.01.2024;155.8;143.43;135.12;129.79;136.41;159.32;197.79;231.66;246.79;245.01;238.01;230.77;226.13;221.46;227.78;235.76;237.65;249.6;245.86;234.98;213.64;192.69;182.61;160.25
18.01.2024;155.8;143.43;135.12;129.79;136.41;159.32;197.79;231.66;246.79;245.01;238.01;230.77;226.13;221.46;227.78;235.76;237.65;249.6;245.86;234.98;213.64;192.69;182.61;160.25
19.01.2024;162.82;153.13;146.32;141.01;147.38;163.62;191.95;222.28;235.33;235.44;230.62;229.34;218.14;210.65;211.18;220.55;226.28;241.02;240.62;228.37;211.32;191.65;181.27;166.59
20.01.2024;166.12;159.93;156;157.17;153.3;160.93;167.7;182.93;194.16;204.44;205.85;202.36;196.84;186.07;190.22;195.32;203.32;216.55;218.33;205.8;189.42;169.84;166.57;154.44
21.01.2024;135.71;124.07;119.19;118.59;110.73;118.63;125.26;135.83;149.53;159.96;163.46;165.7;161.1;153.89;152.48;158.8;171.41;187.48;197.99;189.92;178.16;164.26;160.98;146.43
22.01.2024;146.51;136.38;130.23;124.57;134.15;157.81;193.5;232.96;252.39;252.61;246.99;250.16;241.74;234.89;238.67;244.86;245.5;255.86;251.51;242.01;219.58;196.87;189.06;170.13
23.01.2024;157.62;148.73;142.97;138.73;143.66;162.46;197.21;229.69;251.5;245.62;237.33;229.86;223.67;219.69;222.46;231.11;237.33;250.14;249.02;239.44;208.92;189.12;179.83;162.53
24.01.2024;157.62;148.73;142.97;138.73;143.66;162.46;197.21;229.69;251.5;245.62;237.33;229.86;223.67;219.69;222.46;231.11;237.33;250.14;249.02;239.44;208.92;189.12;179.83;162.53
25.01.2024;157.62;148.73;142.97;138.73;143.66;162.46;197.21;229.69;251.5;245.62;237.33;229.86;223.67;219.69;222.46;231.11;237.33;250.14;249.02;239.44;208.92;189.12;179.83;162.53
26.01.2024;160.27;150.71;146.07;141.77;147.29;164.71;195.67;225.04;249.21;243.47;236.17;231.49;222.44;217.55;218.95;226.96;231.54;242.9;241.15;229.44;201.07;182.72;175.6;160.63
27.01.2024;163.18;155.05;150.57;146.31;147.04;153.12;160.8;176.91;188.31;199.08;197.39;193.38;186.34;176.91;176.64;179.93;186.97;204.91;208.62;197.46;180.44;163.76;160.51;148.5
28.01.2024;137.9;128.9;123.72;120.49;119.2;125.43;129.94;143.4;155.3;165.83;167.13;168.42;162.92;154.95;153.18;159.01;171.32;191.15;197.98;190.9;180.65;170.35;167.28;152.84
29.01.2024;149.13;139.76;135.08;131.84;145;160.96;196.93;233.28;259.73;256.73;249.16;249.18;239.31;236.93;240.32;246.45;245.53;258.35;259.47;249.9;219.27;198.2;192.04;173.43
30.01.2024;163.16;156.55;151.45;147.77;151.68;165.87;198.32;230.77;258.92;249.16;237.63;229.93;221.56;218.07;221.08;230.78;237.93;252.78;254.47;245.68;209.37;190.19;181.99;166.41
31.01.2024;163.16;156.55;151.45;147.77;151.68;165.87;198.32;230.77;258.92;249.16;237.63;229.93;221.56;218.07;221.08;230.78;237.93;252.78;254.47;245.68;209.37;190.19;181.99;166.41
01.02.2024;166.43;159.67;154.44;150.67;154.69;169.21;202.33;235.32;265.03;255.04;243.23;235.35;226.78;223.21;226.28;236.22;243.53;258.74;260.48;251.47;213.56;193.97;185.62;169.86
02.02.2024;165.41;157.18;153.55;150.07;154.09;168.95;197.98;226.02;257.7;250.12;239.38;232.58;219.47;215.81;218.16;227.28;233.49;247.38;250.63;239.63;204.99;186.63;179.4;166.19
03.02.2024;166.01;158.58;154.69;151.18;153.56;155.76;161.83;175.83;187.42;196.77;195.01;188.62;180.54;171.59;171.08;175.18;183.84;204.05;209.88;198.56;183.52;167.69;164.98;154.97
04.02.2024;144.1;135.83;131.82;130.87;130.51;133.92;136.78;149.08;160.28;169.57;170.03;169.16;160.41;152.06;150.33;155.15;168.84;188.71;197.29;190.51;179.68;168.81;166.97;152.53
05.02.2024;144.45;136.96;131.97;130.35;140.04;156.02;189.77;226.64;259.16;252.61;244.17;244.04;228.12;228.15;231.04;238.7;237.63;254.6;257.27;249.17;211.98;191.13;184.25;166.94
06.02.2024;163.49;156.69;152.1;149.27;152.55;167.58;199.11;230.13;264.4;253.29;241.1;233.27;222.63;219.38;222.27;232.13;238.15;254.67;258.47;249.77;208.97;190.54;182.2;167.02
07.02.2024;163.49;156.69;152.1;149.27;152.55;167.58;199.11;230.13;264.4;253.29;241.1;233.27;222.63;219.38;222.27;232.13;238.15;254.67;258.47;249.77;208.97;190.54;182.2;167.02
08.02.2024;163.49;156.69;152.1;149.27;152.55;167.58;199.11;230.13;264.4;253.29;241.1;233.27;222.63;219.38;222.27;232.13;238.15;254.67;258.47;249.77;208.97;190.54;182.2;167.02
09.02.2024;158.54;150.28;146.78;144.1;147.67;162.97;192.96;217.25;250.1;241.6;232.53;226.73;212.03;207.34;210.34;218.31;222.68;234.17;242.05;229.16;194.25;176.53;168.85;156.82
10.02.2024;153.45;146;141.87;139.53;139.85;142.84;150.28;163.2;173.44;181.03;179.36;173.58;164.83;156.49;157.44;160.79;170.22;192.33;198.8;188.97;174.62;160.82;156.22;146.05
11.02.2024;135.4;127.71;122.67;122.7;120.27;123.81;128.08;141.48;151.14;158.68;157.3;155.71;147.39;139.38;137.24;142.45;155.33;177.11;187.79;182.79;172.35;160.11;158;144.14
12.02.2024;136.82;129.3;124.38;125.58;133.25;151.76;185.36;219.37;252.54;242.2;232.39;231.9;217.02;217.71;220.67;227.45;226.29;246.13;251.61;244.32;205.11;184.74;178.03;162.15
13.02.2024;158.55;151.98;147.43;145.5;148.42;163.52;195.55;224.42;259.14;244.87;232.02;224.17;214.04;211.63;214.3;223.97;230.55;249.47;258.3;251.69;206.09;187.96;179.52;164.87
14.02.2024;158.55;151.98;147.43;145.5;148.42;163.52;195.55;224.42;259.14;244.87;232.02;224.17;214.04;211.63;214.3;223.97;230.55;249.47;258.3;251.69;206.09;187.96;179.52;164.87
15.02.2024;158.55;151.98;147.43;145.5;148.42;163.52;195.55;224.42;259.14;244.87;232.02;224.17;214.04;211.63;214.3;223.97;230.55;249.47;258.3;251.69;206.09;187.96;179.52;164.87
16.02.2024;159.64;151.88;148.73;146.76;149.67;163.89;193.58;216.5;251.42;238.15;227.95;221.5;206.12;202.97;205.49;212.98;218.64;233;246.5;233.59;192.95;175.11;166.95;154.31
17.02.2024;151.41;142.49;139.52;137;136.76;139.81;148.47;164.78;173.37;177.68;174.57;167.42;160;151.24;152.15;155.64;167.07;187.21;196.57;188.49;172.97;159.78;155.56;143.97
18.02.2024;134.98;126.83;121.64;122.86;119.35;122.02;126.76;139.84;148.72;155.23;152.74;150.62;141.72;135.64;135.47;138.92;152.6;177.49;188.69;186.09;175.57;163.01;160.69;147.43
19.02.2024;143;135.79;130.07;131.24;139.82;158.85;190.47;223.61;260.29;244.45;233.76;232.99;217.59;218.29;220.25;227.36;229.6;251.58;263.84;255.31;210.2;189.61;182.75;167.33
20.02.2024;162.71;156.2;152.61;150.68;153.3;167.87;198.21;226.58;266.18;249.11;234.97;226.75;215.19;212.39;215.53;224.9;232.96;253.83;266.76;261.76;210.29;192.28;184.13;169.28
21.02.2024;162.71;156.2;152.61;150.68;153.3;167.87;198.21;226.58;266.18;249.11;234.97;226.75;215.19;212.39;215.53;224.9;232.96;253.83;266.76;261.76;210.29;192.28;184.13;169.28
22.02.2024;162.71;156.2;152.61;150.68;153.3;167.87;198.21;226.58;266.18;249.11;234.97;226.75;215.19;212.39;215.53;224.9;232.96;253.83;266.76;261.76;210.29;192.28;184.13;169.28
23.02.2024;164.98;158.35;155.84;153.75;154.89;167.45;195.78;217.78;257.09;243.38;231.65;224.85;211.32;208.66;210.1;216.84;223.58;237.87;252.38;243.26;197.12;180.96;173.16;160
24.02.2024;157.88;148.67;145.29;142.12;141.93;144.6;152.87;168.42;175.67;176.96;173.29;166.41;158.5;151.05;151.06;154.88;168.15;187.2;198.39;191.37;177.05;165.89;161.18;149.24
25.02.2024;143.08;135.31;130.6;130.15;128.67;130.24;135.07;146.66;153.38;158.56;155.48;152.65;143.55;137.19;137.17;140.56;154.86;179.8;191.34;188.48;178.5;166.7;163.2;149.89
26.02.2024;145.14;138.22;131.19;133.02;141.48;160.4;191.74;220.19;259.08;239.99;228.31;227.23;211.7;213.34;214.3;221.94;224.69;245.31;264.51;258.82;207.01;186.41;180.19;167.16
27.02.2024;161.17;154.44;151.29;149.68;153.12;168.92;199.28;224.45;267.84;251.12;236.92;227.98;216.78;214.37;216.86;225.78;234.59;254.62;269.92;265.82;210.32;193.27;185.18;169.82
28.02.2024;161.17;154.44;151.29;149.68;153.12;168.92;199.28;224.45;267.84;251.12;236.92;227.98;216.78;214.37;216.86;225.78;234.59;254.62;269.92;265.82;210.32;193.27;185.18;169.82
29.02.2024;161.17;154.44;151.29;149.68;153.12;168.92;199.28;224.45;267.84;251.12;236.92;227.98;216.78;214.37;216.86;225.78;234.59;254.62;269.92;265.82;210.32;193.27;185.18;169.82
01.03.2024;150.14;144.01;141.18;139.3;140.34;153.07;178.33;196.57;221.13;209.8;199.22;194.32;182.1;180.25;180.99;185.85;191.9;208.34;222.26;216.45;183.89;169.6;162.34;149.92
02.03.2024;145.44;136.91;133.53;130.94;130.87;134.47;143.68;156.23;163.16;162.69;157.96;150.82;142.1;135.67;134.54;139.92;152.92;171.76;184.39;180;166.11;156.67;151.39;141.3
03.03.2024;130.91;124.43;118.85;118.48;117.59;116.79;125.55;134.91;138.71;142.31;139.14;138.48;129.11;121.15;120.95;124.64;137.53;162.64;179.59;177.41;168.31;158.08;152.45;141.43
04.03.2024;135.88;129.22;122.56;124.88;131;152.16;181.35;203.93;227.35;211.59;201.96;196.84;186.35;186.27;185.6;193.05;197.62;214.81;232.69;229.12;194.29;177.49;171.42;159.48
05.03.2024;148.74;142.24;138.9;137.63;140.9;156.63;184.62;204.97;230.88;216.95;204.05;196.08;187.11;185.48;186.26;193.74;203.97;220.83;235.98;234.04;194.46;179.7;171.95;156.88
06.03.2024;148.74;142.24;138.9;137.63;140.9;156.63;184.62;204.97;230.88;216.95;204.05;196.08;187.11;185.48;186.26;193.74;203.97;220.83;235.98;234.04;194.46;179.7;171.95;156.88
07.03.2024;148.74;142.24;138.9;137.63;140.9;156.63;184.62;204.97;230.88;216.95;204.05;196.08;187.11;185.48;186.26;193.74;203.97;220.83;235.98;234.04;194.46;179.7;171.95;156.88
08.03.2024;145.28;138.92;135.64;133.12;134.97;149.89;175.29;190.71;217.3;203.58;193.1;188.47;178.1;176.28;175.98;179.82;188.24;205.59;219.93;216.44;179.13;164.34;157.22;144.01
09.03.2024;136.43;127.21;123.95;120.65;119.27;125.45;137.9;148.01;153.47;153.02;148.08;140.84;131;126.1;124.74;128.99;142.05;161.97;177.05;176.51;161.46;150.13;144.71;133.92
10.03.2024;128.6;122.65;118.96;116.06;114.29;114.16;121.9;131.92;135.8;137.92;134.49;133.12;124.77;117.11;116.19;118.04;129.67;155.86;175.71;178.44;170.23;160;153.41;142.76
11.03.2024;136.58;129;123.89;125.54;131.77;153.19;184.87;203.48;228.27;210.29;199.43;193.7;182.26;179.64;178.55;184.88;193.51;211.7;234.35;233.87;194.45;178.8;173.12;160.66
12.03.2024;150.88;144.6;141.48;139.94;143.24;158.29;187.22;206.61;235.28;217.8;203.19;194.75;185.98;183.87;183.42;190.21;202.31;222.12;240.94;243.7;197.99;182.06;174.07;158.64
13.03.2024;150.88;144.6;141.48;139.94;143.24;158.29;187.22;206.61;235.28;217.8;203.19;194.75;185.98;183.87;183.42;190.21;202.31;222.12;240.94;243.7;197.99;182.06;174.07;158.64
14.03.2024;150.88;144.6;141.48;139.94;143.24;158.29;187.22;206.61;235.28;217.8;203.19;194.75;185.98;183.87;183.42;190.21;202.31;222.12;240.94;243.7;197.99;182.06;174.07;158.64
15.03.2024;147.37;141.04;138.08;135.11;138.25;153.3;178.8;194.18;223.48;208.85;195.75;189.95;179.89;177.14;176.68;180.92;191.82;212.65;227.96;227.07;183.03;167.79;160.5;146.69
16.03.2024;138.4;129.32;125.02;119.65;120.31;125.54;139.42;150.32;154.78;154.24;148.58;140.37;130.26;123.86;119.5;122.97;136.67;157.44;174.9;177.07;162.59;150.34;146.54;134.09
17.03.2024;128;122.08;118.26;115.21;114.21;112.55;120.39;130.8;136.64;137.63;135.49;132.19;121.55;113.11;108.08;109.01;120.08;149.28;174.47;181.39;175.62;165.45;157.75;145.63
