DWH_REFERENZPREISE_FR;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
07.02.2023;145.49;141.78;140.2;139.07;141.6;145.93;170.54;198.04;214.12;193.3;174.98;157.58;156.91;145.13;157.25;171.87;189.98;222.26;245.6;229;199.03;188.18;173.27;163.02
08.02.2023;160;155.13;150;147.95;145.97;149.6;175.69;196.64;215.9;182.54;171.84;148.62;140.23;135.14;136.46;144.74;158.3;183.99;192.45;193.03;176.29;162.84;169.72;160.97
09.02.2023;161.83;159.27;155.91;149.93;146.52;155.82;171.19;186.6;230;256.66;203.36;176.2;157.85;155.07;159.4;163.99;165.73;174.95;225;237.59;198.03;179.99;174.99;166.61
10.02.2023;155.58;154.28;150;139;138;144.59;167.29;186.3;202.71;186.91;168.29;155.29;135.7;125.5;124.58;131.86;150.8;161.7;176.97;185.88;172.27;167.48;167.03;160.93
11.02.2023;158.95;154.51;150.03;133.48;132.16;153.42;153.07;162.3;146.4;162.35;155;149.91;135.1;130.16;127.09;123.31;127.89;154.57;174.12;177.96;162.57;155.58;152.23;147.7
12.02.2023;149;134.47;132.47;128.1;129;130.14;135.71;144.79;149.4;150.33;145.56;140.07;129.89;120;120;124.63;135.16;158.54;175.1;175.58;170;157.06;152.88;144.66
13.02.2023;140.09;138.76;135.8;129.04;131;137.43;163.19;196.08;229.99;196.2;173.35;152.31;135.94;132.91;135.36;148.45;161.08;188.06;221.8;206.63;187.86;169.19;160.97;150.12
14.02.2023;135.62;132.32;132.16;132.12;132.32;141.93;166.46;199.99;206.98;180.6;164.63;143.42;131.11;128.6;127.9;131.98;152.05;180.83;199.99;192.97;175.81;160.09;151.03;141.73
15.02.2023;135.03;130.95;130;130.01;127.28;136.43;168.69;185;188.76;171.22;158.85;140.96;125.69;121.75;124.3;129.35;146.26;160.73;175.6;175;169.07;151.2;152.41;144.05
16.02.2023;150.87;145.95;144.91;130;126.49;132.67;152.48;169.77;175.91;173.73;163.51;158.33;144.14;125.57;130.06;136.9;142.03;166.81;170.34;167.71;159.59;146;132.04;123.9
17.02.2023;120;100.6;95.1;88.34;84;96.76;117.22;152;158.59;151.44;149.34;135.08;123.78;120;132.94;122.33;118.35;144.66;152.72;164.6;159.54;152.72;150.3;151.71
18.02.2023;146.52;134.06;129.49;93.04;80.28;77.55;85.75;94.32;110.92;130;110.95;108.05;100;84.17;86.37;97.6;111.34;129.58;148.63;153.98;136.48;121.19;117.42;113.95
19.02.2023;115.66;109.4;105.02;93;92.55;97.78;110.08;116.87;120;119.04;116.38;114.16;110.9;107;104.41;107.83;120.61;141.64;159.44;159.2;153.82;150.04;144.92;134.37
20.02.2023;107.93;113.3;110.52;107.21;108.58;113.3;128.43;156.74;168.46;158.12;149.48;141.08;118.5;117.54;113.5;114;118.5;140.74;153.55;168.72;162.56;154;148.41;148.22
21.02.2023;149.35;145.51;141.89;135.03;133.59;146.95;157.54;162.21;179.16;177.34;161.59;157.15;147.59;135;138.52;130.56;149.26;164.85;178.13;177.1;170;158.8;153.2;142.58
22.02.2023;139.9;128;125.3;126.49;126.99;133.05;155.01;173.13;176.34;164.55;154.9;150.01;148;132.64;136.42;151.18;157.13;165.01;175;172.73;162.06;154.02;153.16;135
23.02.2023;135.01;131.77;129.24;124.81;125.2;130;153.98;170;178.24;174.48;166.1;164.86;150.3;146.48;141.28;136.09;140.44;152.8;165.22;165;161.25;151.14;148;136.87
24.02.2023;133.84;128.82;140.7;124.02;117.74;138.68;153.42;160.68;165.45;161.72;160.1;160.61;146.81;142.85;139.54;128;125.74;150.66;160.3;174.18;171.8;160.75;157.3;153.1
25.02.2023;149.84;145.3;141.9;131.8;129.82;130.86;135.04;150.43;153.98;157.5;152.32;146.96;144.51;129.99;121.18;117.93;119.56;133;153.92;163.34;160.22;148;149.3;145.44
26.02.2023;136;130;120.8;110.65;107;106.8;107.04;109.23;130.82;134.1;97.82;93.62;86.51;55.93;55.84;84.73;98.92;129.9;153.7;156.91;153.64;141.64;138.29;132.98
27.02.2023;122.83;133.09;132.9;125.03;120.07;139.83;163.49;186.66;195.42;177.16;182.17;163.74;140.11;134.07;130.47;130.97;146.44;168;189.93;197.23;174.49;160.3;153.46;149.46
28.02.2023;134;137.01;143.17;138.23;138.23;138.82;162.45;177.91;194.77;194.8;173.1;161.21;149.49;147.53;152.92;150.01;150.28;173.13;193.87;195.8;176.17;165.01;158.41;152.09
01.03.2023;145;140;139.64;135.8;131;140.06;162.63;184.74;186.03;165.53;150.94;140.33;132.58;130.47;130.26;126.65;136.93;159.03;183.69;199.95;170.41;163.78;159.97;152.01
02.03.2023;145.69;142.49;141.8;140;140;144.52;165.52;186.41;223.92;207.05;190.67;164.99;148.41;145.13;154.56;148.01;146.09;166.92;188.37;229.28;185;166.82;160;153.69
03.03.2023;147.56;145.79;143.54;143.11;143.62;146.37;162.19;187.03;220;200.74;191.04;158.04;146.37;143.47;145.1;145.64;142.41;156.59;165;191.14;186.85;163;158.02;155.76
04.03.2023;142.24;137.33;142.1;137.52;136.4;136;134.99;145.39;150;151.99;144.4;134.48;124.42;115;111.9;117.3;123.01;140;163.1;195.83;173.2;160.61;149.7;147
05.03.2023;144.09;142;147.73;142.47;142.49;143.03;143;141.14;135.54;137.26;133.43;132.89;130;126.15;123.26;131.93;137.75;145.14;170.01;194.77;184.02;167.64;155.42;154.66
06.03.2023;149;149.76;144.76;135.97;134;138.7;159.8;185;217.09;201.54;170.26;160.84;149.67;144.76;142.77;144.38;150;160.91;183.89;201.69;172.6;156.5;147.5;140.14
07.03.2023;138.1;133;128.35;124.29;124.41;128.58;144.16;180.33;190.07;193.19;178.44;159.65;142.78;140.92;147.19;143.33;132.53;148.46;167.43;232.47;162.03;145.78;139.82;132.5
08.03.2023;123.82;120.45;119.8;111;111;118.23;140.68;158.53;173.1;162.98;152.9;144.22;137.25;135.93;137.2;140.94;144.42;153;166.89;170.02;153.77;135.02;129.11;119
09.03.2023;113.66;111.39;111.02;109.38;111.22;113.02;137.4;150.19;159.16;150.8;142.02;131.49;121.74;116.21;115.87;117.3;119.11;134.7;147.58;145.45;135.1;125.43;123.82;109.7
10.03.2023;102.89;100.68;99.06;98.84;99.09;105;119.81;136.97;140.91;136.61;131.89;125.1;116.34;112.64;114.95;113.29;111.04;130.15;136.41;137.61;125.57;122.26;129.5;129.5
11.03.2023;131.86;127.4;126.07;100.7;110;114.64;130.03;130.94;137;133.6;128.5;111.9;105.13;88.22;110;94.12;105.95;130.09;145.4;159.24;131.68;119.96;131.8;130.17
12.03.2023;121.67;101.78;101.73;91.05;92.48;92.66;91.41;89.64;90.38;93.8;91.68;87.51;79.36;68.83;70;74.9;85.05;100.79;120.31;141.04;129.97;105.06;94.98;82.2
13.03.2023;47.72;38.1;33.6;18.64;12.95;27.03;53.36;91.72;95.11;59.09;42.65;29.59;9.63;8.35;9.31;10.08;13.5;58.42;94.2;102.16;84.95;57.92;35.45;23.32
14.03.2023;9.57;4.55;4.16;2.36;4.16;12.85;50.17;94.36;100.11;90.38;75.92;60.98;48.06;56.44;66.39;62.88;83.29;130.03;152.51;200.41;179.84;157.77;152.34;143.96
15.03.2023;133.86;124.69;122.65;120.51;120.67;131.81;144.52;173.02;185.31;166.39;155.34;144.63;137.74;122.05;118.78;119.69;132.52;150.8;182.3;199.72;175.25;147.36;139.35;127.63
16.03.2023;117.39;107.59;103.8;100;98.07;103.82;129.57;142.35;138.03;117.12;103.2;91.54;85.57;78.93;81.11;85.53;96.35;120.15;132.7;130.89;117.14;102.49;102.47;89.01
17.03.2023;79.66;74.57;71.69;65.17;66.78;81.59;111.3;126.28;117.7;111.15;110.25;93.52;78.69;80.38;89.51;99.03;109.54;126.89;136.11;141.63;130.3;115;110.35;109.5
18.03.2023;111.4;105.87;97.99;95;96.18;99.8;103.5;105.43;100.64;102.55;96.92;91.1;84.06;80.42;87.52;92.08;104.43;130.74;156.95;169.54;144.15;132.92;129.95;118.46
19.03.2023;110.03;106;99.6;99.18;98.74;103.36;100;102.45;101.44;102.26;100.25;99.06;97.33;94.04;95.01;98.67;106.09;125.21;145;152.91;144.71;135.27;132.9;130
20.03.2023;124;114.94;113.06;110.18;110.25;116.4;135.77;148.43;148.51;137.56;122.75;115.79;104.65;100.1;101.93;104.94;114.06;133.32;151;165.47;152.36;135.49;127.5;117.04
21.03.2023;120.79;112.28;111.56;108.65;110;118.21;130.09;145.66;143.66;128.71;115.11;107.04;102.45;100.09;99.1;99;102.46;114.07;132.93;143.9;137.33;109.73;108.45;95.46
22.03.2023;79.93;76.24;75.79;71.79;69.97;77.65;94.36;110.07;114;98.14;72.28;69.01;60.69;59.1;66.8;70.8;83.08;102.46;120.78;140;125.98;109.08;101.74;86.93
23.03.2023;71.72;69.9;60.46;52.51;58.06;61.76;87.7;112.45;109.2;87.94;59.1;47.07;42.16;42.06;54.61;58.27;91.1;119.47;137.05;144.43;122.61;94.65;90.78;78.95
24.03.2023;56.74;46.15;43.43;42.67;38.87;44.41;66.28;84.29;82.9;63.57;44.8;32.26;29.28;20.54;12.26;11.22;29.59;78.55;100.8;116.23;97.36;82.58;76.2;64.9
25.03.2023;35.58;17.32;7.33;1.32;3.54;5.04;12.32;32.53;25.43;15.75;9.07;0.04;-0.02;-0.03;-0.02;-0.01;1.79;30.36;65.69;84.37;77;69.01;66.7;67.31
26.03.2023;63.84;53.53;;55.86;52.55;49.63;63.49;73.09;71.55;79.86;79.51;67.31;40;43.77;50.62;46.06;48.35;77.09;106.65;117.86;112.59;104.63;99.42;94.64
27.03.2023;96;94.15;87.48;83.99;84.9;97.18;115;142.99;153.77;149.88;131.77;110.03;122.93;100.06;80.51;98.38;87;96.07;125.91;164.79;187.6;163.68;142.46;132.05
28.03.2023;131.77;120;114.8;110.93;105.16;114.48;130;160;175.08;145.42;132.57;120.08;103.57;96.95;92.9;94.26;95.96;108.59;136.87;160.98;160;133.01;127.3;113.54
29.03.2023;98.53;95.19;98.67;99.44;98.34;99.2;117.04;144.13;152;144.17;130.08;119;110.99;105.6;101.55;104.94;104.57;111.41;125.89;150.01;132.92;114.92;109.9;94.8
30.03.2023;89.71;82.9;81.05;78.77;78.46;77.15;91.43;121.2;129.3;110;90.66;80.35;65.27;28.5;9.53;17.77;39.62;76.26;99.71;121.36;120.55;103.28;100.77;90.76
31.03.2023;65.13;64.9;57.1;48.62;35.51;42.79;95.81;113.02;112.55;99.92;89.98;95.11;59.02;32.97;56;44.28;7.68;75.65;97.6;108.85;111.74;98.83;86.73;80
01.04.2023;82.19;63.9;53.84;42.5;39.45;38.32;42.5;54.67;63.78;63.23;52.86;52.24;43.39;41.59;35.41;37.18;42.95;57.69;90.58;94.67;97.03;82.58;81.09;68.02
02.04.2023;74.42;64.8;58.51;60.46;58.51;60.46;58.72;70.08;75.55;66.09;54.95;60.52;74.08;31.83;17.52;22.24;31.13;41.74;100.41;130;132.81;124.65;121.61;110.02
03.04.2023;120.98;117.01;119.6;113.03;100.43;110.07;140.07;170.58;195;155.64;138.77;115.68;87.65;91.88;71.56;78.91;82;100.35;133.77;158.11;165.33;151.85;131.95;113.12
04.04.2023;110.85;110.33;117.86;115.57;116.38;121.91;145.35;180.94;201.67;173.37;131.56;112.02;113.66;108.99;107.31;108.71;112.73;122;147.1;180;177.32;156.1;141.4;129.76
05.04.2023;126.73;117.56;119.25;117.92;124.11;133.56;166.09;208.16;190.5;153.74;134.44;122.24;113.16;113.1;113.23;112.96;116.45;135.53;156.48;199.56;191.58;164.98;151.39;139.13
06.04.2023;135.54;124.12;120;115.33;114.85;124.91;142.51;161.63;163.08;150.91;140.71;137.1;117.41;107.42;108.85;108.87;109.87;121.41;140;150.1;144.9;138.99;127.45;122.88
07.04.2023;116.61;110.43;113.79;115.33;112.02;111.23;132.87;141.45;143.03;143.32;124.5;116.74;105.48;100.72;102.26;100.22;106.42;114;128.16;143.17;150.11;143.35;139.5;135.96
08.04.2023;126.24;115.07;115.33;110.75;110.78;112.16;116.14;129.35;135.01;132.1;114.41;106.78;98.45;93.42;88.92;92.16;97.9;106.4;121.23;136.15;140.21;137.31;134.9;126.98
09.04.2023;127.99;117.86;119.83;117.99;118.24;117.86;120;118.9;122.98;112.21;100;87;81.96;60.01;55;56;74;86.35;115.2;129.97;133.46;126.39;115;106.94
10.04.2023;98.21;81.85;78.14;71.9;70;72.96;80;78.14;70;55.13;27.75;20.53;15.52;1.5;-0.01;-0.03;0.81;20.02;54.41;80.19;85;84.4;89.7;67.21
11.04.2023;23.58;1.41;0.94;1.09;6.11;36.41;96.96;130.97;142.13;123.35;118.62;103.3;110.65;105.53;97.76;92.82;55.76;85.47;130.8;162.46;165.38;141.39;130.8;111
12.04.2023;96.8;82.89;72.73;66.47;67.77;80.39;110.02;127.24;136.41;131.99;120;111.56;100.8;97.36;97.62;97.07;100.34;109.8;128.45;138.52;130.85;120.75;109.3;97.95
13.04.2023;97.23;85.09;80.19;72.86;72.89;84.8;106.89;128.09;152.06;145.78;109.09;115.23;109.21;104.05;104.66;108.3;102.39;112.34;130.91;169.73;178.87;159.95;139.89;134
14.04.2023;118.09;112.8;116.54;112.8;113.14;127.4;144.74;171.67;175.67;151.62;140.8;126.1;109.77;105.33;106.62;105.97;104.72;118.9;138.16;151.9;152.71;152.09;135.23;120.29
15.04.2023;123.9;112;114.38;108;105.14;103.55;105.56;104.85;106.21;102.24;100.1;93.94;87.84;84.98;85.47;76.43;82.95;98.81;112.66;132.79;134.51;127.8;127.71;119.3
16.04.2023;78.96;75.07;74.27;69.82;70.42;78.6;104.09;132.24;141.24;132.84;122.29;114.64;108.17;105.26;111.86;113.12;112.22;125.5;127.94;130.97;123.6;105.66;102.07;94.68
17.04.2023;100.93;95.61;96.35;86.88;87.47;99.61;128.74;151.95;156.64;145.39;140.03;132.44;115.66;113.52;111.87;111.12;115.05;121.69;142.47;153.58;147.88;137.92;127.18;116.86
18.04.2023;109.67;105.48;104.32;95.31;96.11;109.04;135.36;158.14;154.96;145.33;142.81;133.72;125.91;124.29;121.79;122.69;124.31;131.93;151.13;161.74;154.31;144;131.83;121.32
19.04.2023;114.23;110.07;107.47;99.73;97.04;103.69;118.65;137.61;147.6;145.66;137.96;133.11;125.14;119.15;121.19;124.12;130.19;146.34;157.48;157.87;145.15;129.96;126.26;118.87
20.04.2023;98.78;95.33;93.76;87.75;85.68;91.51;107.49;126.31;137.04;132.59;123.48;118.22;112.06;106.46;110.04;113.46;117.43;134.41;141.07;141.8;129.18;114.83;110.81;104.51
21.04.2023;91.26;78.98;74.44;67.29;68.17;79.87;107.92;135.95;140.94;129.85;121.47;109.66;105.49;97.95;106.17;108.64;104.48;130.23;135.5;146.03;143.39;125.84;120.21;108.01
22.04.2023;106.22;97.34;95.41;90.07;86.06;87.67;93.46;96.62;102.61;105.66;97.1;92.56;90.84;81.41;72.7;68.08;70.95;80.84;97.33;108.22;115.38;115.66;114.96;110.77
23.04.2023;107.24;93.95;92.68;86.49;82.18;80.98;83.68;84.45;89.71;86.66;80.85;77.49;79.34;69;59.83;56.82;58.7;68.34;93.64;111.31;125.01;126.24;127.53;111.1
24.04.2023;107.76;100.18;100.06;95.13;94.28;108.78;129.96;180.81;182.63;143.1;124.53;114.64;108.68;106.84;100.39;97.43;95.26;97.83;121.16;137.04;143.79;136.38;131;119.52
25.04.2023;110.85;102.19;97.84;93.01;91.64;99.16;119.11;136.76;141.05;130.2;116.91;111.17;109.09;101.71;97.07;92.72;91.85;97.97;112.44;126.81;134.9;130.25;125.09;120.49
26.04.2023;110.85;102.19;97.84;93.01;91.64;99.16;119.11;136.76;141.05;130.2;116.91;111.17;109.09;101.71;97.07;92.72;91.85;97.97;112.44;126.81;134.9;130.25;125.09;120.49
27.04.2023;110.85;102.19;97.84;93.01;91.64;99.16;119.11;136.76;141.05;130.2;116.91;111.17;109.09;101.71;97.07;92.72;91.85;97.97;112.44;126.81;134.9;130.25;125.09;120.49
28.04.2023;116.38;107.91;105.99;101.57;100.03;106.78;124.38;138.18;140.19;133.26;123.37;118.3;114.09;105.68;98.46;93.82;92.37;98.63;112.68;125.4;130.97;129.93;126.3;119.78
29.04.2023;111.64;102.93;100.31;94.11;89.12;90.6;96.96;100.35;104.82;107.72;99.48;95.95;95.01;86.07;76.67;71.29;74.58;84.94;100.35;112.36;118.25;119.07;120.24;115.78
30.04.2023;103.22;88.81;86.09;77.34;73.94;73.38;74.65;75.99;80.94;89.47;82.42;79.14;79.72;56.19;48;43.6;47.04;58.78;90.64;109.7;119.96;122.27;122.51;111.83
01.05.2023;86.38;94.75;98.54;107.7;91.37;76.91;64.46;45.47;42.53;39.34;41.07;55.82;63.27;69.15;75.99;75.56;74.59;76.53;82.24;85.19;78.24;82.13;84.93;97.2
02.05.2023;109.07;100.96;96.48;91.57;91.38;99.33;118.92;136.08;150.58;139.2;126.61;121.89;117.69;109.64;105.35;100.83;100.43;109.22;126.58;142.58;135.81;131.71;126.59;118.18
03.05.2023;109.07;100.96;96.48;91.57;91.38;99.33;118.92;136.08;150.58;139.2;126.61;121.89;117.69;109.64;105.35;100.83;100.43;109.22;126.58;142.58;135.81;131.71;126.59;118.18
04.05.2023;109.07;100.96;96.48;91.57;91.38;99.33;118.92;136.08;150.58;139.2;126.61;121.89;117.69;109.64;105.35;100.83;100.43;109.22;126.58;142.58;135.81;131.71;126.59;118.18
05.05.2023;117.08;109.92;105.31;99.27;97.6;105.58;122.88;138.21;152.01;142.43;130.46;125.37;122.61;113.86;107.62;102.31;102.47;107.28;123.45;137.05;131.37;130.92;128.03;121.15
06.05.2023;112.16;103.6;100.25;95.11;88.9;89.91;95.05;99.83;102.91;102.27;95.16;93.26;91.7;83.55;75.15;69.54;70.45;82.39;100.68;113.11;118.89;121.6;122.23;114.6
07.05.2023;101.11;87.3;81.86;71.23;68.86;68.36;68.22;70.49;75.28;81.58;72.19;69.87;69.82;45.31;39.69;37.81;41.35;53.94;86.76;107.61;118.68;123.69;124.24;112.75
08.05.2023;139.49;119.17;108.64;95.62;88.11;85.3;82.33;88.23;96.91;106.46;105.87;113.94;115.61;105.89;80.76;63.08;26.9;73.67;110.63;152.04;151.65;159.57;161.77;154.1
09.05.2023;118.22;109.63;104.78;99.6;100.06;108.96;129.43;147.23;143.07;133;122.77;119.74;114.03;106.86;103.88;98.88;99.89;108.65;125.46;140.6;150.12;145.05;139.41;128.62
10.05.2023;118.22;109.63;104.78;99.6;100.06;108.96;129.43;147.23;143.07;133;122.77;119.74;114.03;106.86;103.88;98.88;99.89;108.65;125.46;140.6;150.12;145.05;139.41;128.62
11.05.2023;118.22;109.63;104.78;99.6;100.06;108.96;129.43;147.23;143.07;133;122.77;119.74;114.03;106.86;103.88;98.88;99.89;108.65;125.46;140.6;150.12;145.05;139.41;128.62
12.05.2023;121.3;112.62;106.69;100.63;99.39;109.83;129.76;150.02;144.54;131.98;120.28;113.78;109.96;101.75;96.07;92.57;94.49;99.77;115.36;127.21;137.02;134.61;132.65;123.08
13.05.2023;114.55;104.45;101.31;95.59;96.22;97.06;101.14;100.66;103.44;105.31;99.29;98.24;97.88;90.21;82.15;75.77;74.48;87.89;107.62;122.88;129.35;131.84;134.42;126.24
14.05.2023;102.32;91.43;83.65;71.46;68.57;66.57;66.21;69.31;72.48;79.28;68.88;67.57;66.55;46.83;37.69;36.06;40.83;55.61;92.25;116.23;128.71;133.62;134.61;120.41
15.05.2023;109.37;100.5;96.34;92.65;91.99;105.53;126.65;145.56;149.71;140.57;128.54;124.96;121.21;113.13;109.59;107.57;107.37;117.86;136.11;152.56;151.59;145.05;141.62;128.65
16.05.2023;121.12;110.66;105.61;100.53;100.03;109.32;130.37;148.92;152.59;143.01;131.62;128.7;124.13;114.88;111.02;105.06;106.78;117.02;133.87;149.72;150.83;144.99;143.16;132.15
17.05.2023;121.12;110.66;105.61;100.53;100.03;109.32;130.37;148.92;152.59;143.01;131.62;128.7;124.13;114.88;111.02;105.06;106.78;117.02;133.87;149.72;150.83;144.99;143.16;132.15
18.05.2023;81.05;75.19;69.24;65.83;64.46;63;61.36;64.39;81.86;81;80.83;81.02;81.95;74.92;68.25;66.27;68.81;79.43;88.64;100.98;83.06;84.97;90.02;81.89
