DWH_REFERENZPREISE_CHE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
26.11.2023;203.88;194.55;182.34;169.49;165.57;170.59;178.56;187.94;193.35;200.32;200.37;202.7;202.43;199.11;198.7;212.62;226;249.93;260.52;257.1;243.47;232.23;227.09;214.45
27.11.2023;197.14;186.79;184.15;176.28;181.68;201.95;246.96;287.76;286.63;281.21;272.31;270.56;261.15;261.47;266.28;274.88;283.77;304.28;303.27;287.43;278.78;253.63;242.85;228.78
28.11.2023;221.4;212.58;205.69;201.98;202.76;220.1;256.74;296.38;291.59;286.07;278.25;275.82;268.11;267.31;271.59;278.02;285.19;304.2;300.92;285.76;283.53;257.59;244.72;231.65
29.11.2023;221.4;212.58;205.69;201.98;202.76;220.1;256.74;296.38;291.59;286.07;278.25;275.82;268.11;267.31;271.59;278.02;285.19;304.2;300.92;285.76;283.53;257.59;244.72;231.65
30.11.2023;221.4;212.58;205.69;201.98;202.76;220.1;256.74;296.38;291.59;286.07;278.25;275.82;268.11;267.31;271.59;278.02;285.19;304.2;300.92;285.76;283.53;257.59;244.72;231.65
01.12.2023;224;214.21;209.68;202.98;204.26;218.14;253.2;287.77;263.27;259.35;253.1;248.18;240.93;238.7;240.98;243.79;249.05;261.39;259.32;251.31;271.38;246.82;238.09;224.47
02.12.2023;222.62;211.11;203.04;195.25;191.3;196.72;210.02;224.69;235.81;241.22;241.06;236.21;231.56;226.2;227.35;233.69;246.06;267.92;271.69;262.06;242.92;226.61;221.29;211.83
03.12.2023;204.31;195.84;185.6;172.08;168.28;172.83;179.79;189.47;196.83;206.29;208.31;211.47;211.57;206.87;206.16;215.08;228.58;251.39;261.1;257.18;242.61;229.02;224.96;213.71
04.12.2023;201.76;191.63;186.92;178.7;182.83;202.95;247.67;288.54;271.43;267.49;260.61;259.29;251.23;251.52;255.47;261.17;269.32;287.29;284.78;270.99;279.25;253.26;242.19;229.51
05.12.2023;223.06;213.04;206.18;201.86;201.88;219.43;257.65;302.04;284.36;280.11;272.93;269.49;262.31;261.12;265.55;271.5;278.58;294.11;288.96;274.63;289.19;259.28;246.06;232.68
06.12.2023;223.06;213.04;206.18;201.86;201.88;219.43;257.65;302.04;284.36;280.11;272.93;269.49;262.31;261.12;265.55;271.5;278.58;294.11;288.96;274.63;289.19;259.28;246.06;232.68
07.12.2023;223.06;213.04;206.18;201.86;201.88;219.43;257.65;302.04;284.36;280.11;272.93;269.49;262.31;261.12;265.55;271.5;278.58;294.11;288.96;274.63;289.19;259.28;246.06;232.68
08.12.2023;235.28;224.06;218.08;210.63;212.62;227.83;264.9;309.06;284.94;282.06;276.8;271.15;262.92;259.49;259.68;263.11;269.83;283.8;281.17;271.77;290.35;260.05;249.92;236.9
09.12.2023;230.12;218.48;208.23;199.94;196.04;200.42;214.78;232.46;245.65;253.42;252.9;247.6;240.75;234.26;235.27;240.74;251.93;274.1;279.68;271.74;253.47;235.5;230.27;221.61
10.12.2023;219.08;208.89;200.09;186.14;182.11;187.64;193.88;204.5;211.34;221.43;223.96;227.3;226.72;220.55;218.17;224.98;238.93;261.56;273.28;269.24;255.85;239.95;235.56;225.46
11.12.2023;212.7;204.24;199.04;190.27;193.84;214.23;256.76;298.76;277.06;273.84;267.33;265.56;258.7;258.57;261.21;267.75;275.76;289.94;286.6;275.81;292.94;266.16;254.44;242.09
12.12.2023;233.98;223.95;216.28;210.53;210.24;227.36;265.72;311.76;291.95;287.22;279.92;275.78;268.33;267.07;271.34;278.01;285.17;300.94;295.46;280.88;298.51;268.25;255.31;241.65
13.12.2023;233.98;223.95;216.28;210.53;210.24;227.36;265.72;311.76;291.95;287.22;279.92;275.78;268.33;267.07;271.34;278.01;285.17;300.94;295.46;280.88;298.51;268.25;255.31;241.65
14.12.2023;233.98;223.95;216.28;210.53;210.24;227.36;265.72;311.76;291.95;287.22;279.92;275.78;268.33;267.07;271.34;278.01;285.17;300.94;295.46;280.88;298.51;268.25;255.31;241.65
15.12.2023;232.4;219.87;213.85;204.86;207.7;222.55;258.66;302.21;279.05;276.9;273.43;269.39;261.66;257.48;257.43;260.33;265.91;277.19;271.68;264;281.92;251.34;242.68;227.76
16.12.2023;231.82;220.37;209.2;201.49;197.48;201.25;214.54;231.93;246.52;255.98;256.13;250.77;243.37;236.24;236.8;240.95;251.75;272.83;277.73;269.69;250.87;233.64;228.78;219.89
17.12.2023;220.65;210.76;202.15;188.06;183.79;190.26;197.02;206.22;212.71;223.83;226.94;231.1;230.94;225.01;222.83;228.52;242.16;264.95;276.1;272.26;260.9;245.12;240.24;230.43
18.12.2023;219.5;212.03;206.62;196.78;199.55;217.36;260.51;302.6;278.91;276.27;270.43;268.13;262.27;262.79;265.09;271.62;279.24;291.89;288.74;278.81;298.62;272.49;259.23;245.38
19.12.2023;240.64;230.25;222.94;216.08;215.44;232.11;271.23;319.15;299.06;295.33;288.01;283.7;276.11;274.68;278.76;285.33;292.51;307.96;302.42;286.81;304.61;272.6;260.42;246.17
20.12.2023;240.64;230.25;222.94;216.08;215.44;232.11;271.23;319.15;299.06;295.33;288.01;283.7;276.11;274.68;278.76;285.33;292.51;307.96;302.42;286.81;304.61;272.6;260.42;246.17
21.12.2023;240.64;230.25;222.94;216.08;215.44;232.11;271.23;319.15;299.06;295.33;288.01;283.7;276.11;274.68;278.76;285.33;292.51;307.96;302.42;286.81;304.61;272.6;260.42;246.17
22.12.2023;232.82;220.73;214.27;204.74;207.49;222.42;258.55;305.25;282.64;280.28;277.94;273.23;266.87;263.24;262.13;264.01;269.14;278.99;273.74;266.89;283.09;251.81;241.72;227.51
23.12.2023;235.39;223.7;213.84;206.92;203.72;206.19;219.97;237.16;250.69;262.15;262.99;259.41;251.27;244.15;244.1;246.49;256.99;276.73;282.09;276.05;257.3;240.78;236.93;229.03
24.12.2023;166.91;150.88;177.78;127.56;114.92;106.83;154;202.57;149.44;162.84;163.35;157.59;163.98;147.43;137.36;127.7;156.07;184.56;187.18;172.68;185.52;156.65;164.48;158.07
25.12.2023;151.82;137.92;154.89;112.82;81.83;97.39;76.04;89.04;114.54;146.52;139.11;146.9;150.31;141.29;121.71;127.25;151.1;241.56;255.5;246.85;208.45;196.25;208.05;185.77
26.12.2023;172.67;141.81;130.51;119.01;114.27;123.17;147.61;164.93;191.92;203.21;204.03;203.37;199.71;192.4;190.22;197.14;213.42;255.4;259.44;254.55;222.22;212.41;211.75;195.01
27.12.2023;209.67;172.19;158.47;144.51;138.76;149.57;179.25;200.27;233.05;246.76;247.75;246.96;242.5;233.62;230.99;239.38;259.15;310.13;315.03;309.09;269.83;257.92;257.12;236.8
28.12.2023;209.67;172.19;158.47;144.51;138.76;149.57;179.25;200.27;233.05;246.76;247.75;246.96;242.5;233.62;230.99;239.38;259.15;310.13;315.03;309.09;269.83;257.92;257.12;236.8
29.12.2023;199.35;163.72;150.67;137.4;131.93;142.21;170.42;190.41;221.58;234.61;235.56;234.8;230.57;222.13;219.62;227.6;246.4;294.86;299.53;293.88;256.55;245.23;244.47;225.15
30.12.2023;202.97;166.69;153.4;139.89;134.33;144.79;173.51;193.87;193.87;205.27;206.1;205.43;201.73;194.34;192.15;199.13;215.58;257.98;262.06;257.13;261.21;249.68;248.9;229.23
31.12.2023;172.95;155.97;139.98;122.17;115.86;134.03;149.31;166.68;160.21;165.5;163.27;155.19;154.7;150.76;143.98;147.4;157.93;173.75;178.76;172.36;182.64;174.36;183.72;181.58
01.01.2024;180.32;155.55;138.75;125.11;117.16;134.48;172.58;206;206.05;221.33;223.35;224.86;220.04;209.18;211.09;213.54;221.45;261.33;269.14;258.12;240.02;221.44;215.73;198.19
02.01.2024;249.15;234.13;224.09;215.88;217.59;240.31;281.1;319.98;298.11;298.98;293.61;288.34;281.4;277.79;281.98;283.31;288.32;305.19;308.99;300.99;318.96;299;286.86;262.1
03.01.2024;249.15;234.13;224.09;215.88;217.59;240.31;281.1;319.98;298.11;298.98;293.61;288.34;281.4;277.79;281.98;283.31;288.32;305.19;308.99;300.99;318.96;299;286.86;262.1
04.01.2024;249.15;234.13;224.09;215.88;217.59;240.31;281.1;319.98;298.11;298.98;293.61;288.34;281.4;277.79;281.98;283.31;288.32;305.19;308.99;300.99;318.96;299;286.86;262.1
05.01.2024;255.52;246.5;237.55;233.22;231.68;246.3;276.88;318.87;302.32;302.3;295.89;289.49;279.73;264.57;266.92;275.07;288.66;304.63;311.9;303.18;315.04;291.04;285.61;269.52
06.01.2024;281.46;265.36;256.76;252.01;246.33;257.91;267.04;286.94;298.13;296.31;299.69;295.53;293.44;286.46;290.7;291.47;303.04;320.29;328.05;325.37;311.04;292.06;290.91;280.49
07.01.2024;249.16;234.18;218.24;207.25;202.52;204.42;217.61;226.01;233.2;251.11;251.03;247.83;247.01;230.58;231.27;242.88;256.38;281.05;288.94;286.67;272.78;263.49;254.01;237.87
08.01.2024;172.45;153.34;142.92;130.83;141.62;193.07;239.39;296.01;291.53;291.56;285.47;281.24;273.22;265.17;271.56;279.97;289.63;303.47;311.28;300.84;311.17;283.8;267.99;251.07
09.01.2024;247.88;234.77;226.25;219.59;220.72;240.32;277.72;317.24;304.35;305.19;297.57;290.12;281.6;277.25;279.88;281.67;287.28;305.35;310.41;301.05;312.09;290.92;280.38;259.31
10.01.2024;247.88;234.77;226.25;219.59;220.72;240.32;277.72;317.24;304.35;305.19;297.57;290.12;281.6;277.25;279.88;281.67;287.28;305.35;310.41;301.05;312.09;290.92;280.38;259.31
11.01.2024;247.88;234.77;226.25;219.59;220.72;240.32;277.72;317.24;304.35;305.19;297.57;290.12;281.6;277.25;279.88;281.67;287.28;305.35;310.41;301.05;312.09;290.92;280.38;259.31
12.01.2024;249.32;241.08;233.42;228.97;227.6;242.19;270.23;310.52;301.77;302.27;294.81;288.92;278.86;264.29;264.91;272.22;283.87;300.85;308.55;300.27;306.09;282;275.75;261.34
13.01.2024;269.13;255.63;247.12;241.57;236.48;246.07;256.75;274.42;285.68;286.98;288.73;284.41;280.37;273.47;275.45;276.96;287.72;306.87;315.05;312.57;298.25;279.1;277.37;268.19
14.01.2024;245.09;231.78;218.51;209;203.23;205.32;216.12;224.36;231.93;247.61;247.6;244.7;243.34;227.97;229.29;240.08;251.85;273.47;283.95;282.49;269.28;258.75;250.88;237.54
15.01.2024;183.34;166.17;157.43;147.07;156.03;200.2;242.42;294.5;291.75;291.67;284.51;279.31;270.71;264.15;269.39;277.87;287.5;303.01;314.39;303.07;307.47;281.14;265.42;249.62
16.01.2024;247.74;235.91;227.95;221.46;222.48;240.78;276.5;315.35;308;308.02;298.61;290.29;280.36;274.96;277.54;280.6;287;304.72;312.23;302.74;308.49;287.04;276.49;257.29
17.01.2024;247.74;235.91;227.95;221.46;222.48;240.78;276.5;315.35;308;308.02;298.61;290.29;280.36;274.96;277.54;280.6;287;304.72;312.23;302.74;308.49;287.04;276.49;257.29
18.01.2024;247.74;235.91;227.95;221.46;222.48;240.78;276.5;315.35;308;308.02;298.61;290.29;280.36;274.96;277.54;280.6;287;304.72;312.23;302.74;308.49;287.04;276.49;257.29
19.01.2024;248.45;239.92;232.26;228.3;226.9;241.92;270.98;307.6;302.01;301.29;293.61;286.1;275.3;262.49;262.76;269.97;281.48;296.8;305.66;297.97;300.96;277.26;270.03;256.35
20.01.2024;263.39;250.91;242.86;237.2;232.22;241.49;252.68;270.91;281.04;282.99;282.57;277.13;271.55;264.52;267.04;269.3;281.05;300.5;308.48;306.29;292.06;273.23;269.96;260.51
21.01.2024;243.24;229.81;217.45;208.42;202.57;205.03;215.32;224.46;232.95;246.86;245.3;243.19;241.55;226.53;227.18;237.68;250.09;271.33;283.73;282.21;270.13;257.77;249.9;236.55
22.01.2024;214.74;200.46;192.9;185.24;190.57;228.86;268.69;312.7;313.12;310.45;300.59;294.46;282.31;277.89;279.88;288.5;296.9;312.96;323.74;312.62;308.43;284.21;271.49;255.24
23.01.2024;247.91;237.73;231.48;225.85;226.48;241.47;275.12;312.53;313.37;308.94;297.57;287.98;275.62;270.09;272.44;277.26;285.28;303.44;313.87;305.1;301.97;279.7;269.76;256.59
24.01.2024;247.91;237.73;231.48;225.85;226.48;241.47;275.12;312.53;313.37;308.94;297.57;287.98;275.62;270.09;272.44;277.26;285.28;303.44;313.87;305.1;301.97;279.7;269.76;256.59
25.01.2024;247.91;237.73;231.48;225.85;226.48;241.47;275.12;312.53;313.37;308.94;297.57;287.98;275.62;270.09;272.44;277.26;285.28;303.44;313.87;305.1;301.97;279.7;269.76;256.59
26.01.2024;249.36;242.1;234.35;229.7;228.09;243.27;274.79;305.61;311;307.96;297.97;286.94;275.35;267.22;266.72;271.62;280.47;294.76;302.29;295.86;292.09;269.6;261.16;250.28
27.01.2024;251.99;244.88;238.08;232.03;228.56;232.98;244.54;256.78;268.17;274.86;268.31;261.02;250.9;243.37;244.94;250.35;262.2;282.34;292.48;291.26;276.8;259.77;253.94;244.15
28.01.2024;248.23;238.21;231.24;223.03;218.82;220.09;228.7;235.92;242.85;251.77;250.52;248.37;244.77;233.02;233.63;242.02;252.97;271.62;286.69;286.75;279.01;264;258.12;246.72
29.01.2024;227.21;219.75;215.73;210.5;213.36;235.64;274.25;313.09;318.8;315.54;303.43;294.12;280.9;276.18;278.23;285.69;294.13;313.48;328.77;319.24;307.72;284.33;273.16;256.85
30.01.2024;246.1;238.11;232.95;228.82;229.06;242.62;273.48;311.16;321.47;313.5;298.03;286.16;272.19;265.94;267.88;275.32;285.28;304.51;317.97;309.62;296.63;272.69;263.21;250.77
31.01.2024;246.1;238.11;232.95;228.82;229.06;242.62;273.48;311.16;321.47;313.5;298.03;286.16;272.19;265.94;267.88;275.32;285.28;304.51;317.97;309.62;296.63;272.69;263.21;250.77
01.02.2024;261.94;253.43;247.94;243.54;243.8;258.23;291.08;331.18;333.77;325.5;309.44;297.12;282.61;276.13;278.14;285.87;296.2;316.17;330.15;321.47;315.72;290.23;280.15;266.9
02.02.2024;257.5;250.11;244.84;240.91;239.51;252.75;286.25;317.61;323.9;319;305.53;293.22;277.78;269.47;270.67;278.21;288.06;301.78;312.63;307.06;303.46;281.47;273.05;259.12
03.02.2024;260.95;252.47;244.21;238.86;234.81;238.93;251.93;266.61;278.41;283.13;273.09;263.84;253.85;245.61;247.01;252.86;265.31;288.32;298.23;297.67;283.25;268.93;261.92;251.16
04.02.2024;254.64;245.55;239.59;232.04;227.14;229.36;237.2;244.96;251.03;257.34;253.63;251.53;244.85;231.25;232.66;240.88;254.79;278.5;295.79;296.58;288.8;272.73;267.14;255.67
05.02.2024;244.95;235.04;231.13;226.79;229.48;246.51;286.31;320.9;322.36;318.59;305.75;295.47;280.2;275.99;278.61;286.44;296.83;314.7;332.81;324.97;317.03;293.12;283.44;265.66
06.02.2024;256.82;248.46;242.91;239.66;240.18;253.76;285.98;321.55;328.79;320.19;303.7;290.91;275.45;269.58;271.43;279.86;290.66;308.83;324.49;317.08;307.2;283.97;274.33;260.84
07.02.2024;256.82;248.46;242.91;239.66;240.18;253.76;285.98;321.55;328.79;320.19;303.7;290.91;275.45;269.58;271.43;279.86;290.66;308.83;324.49;317.08;307.2;283.97;274.33;260.84
08.02.2024;256.82;248.46;242.91;239.66;240.18;253.76;285.98;321.55;328.79;320.19;303.7;290.91;275.45;269.58;271.43;279.86;290.66;308.83;324.49;317.08;307.2;283.97;274.33;260.84
09.02.2024;250.11;243.9;239.04;235;234.66;246.32;278.78;306.1;313.27;308.22;295.29;283.52;268.48;259.6;260.97;267.19;277.76;290.39;303.41;299.57;294.31;272.34;263.88;250.93
10.02.2024;255.79;247.86;239.86;234.63;230.85;235.12;246.29;260.66;269.29;273.21;262.68;253.92;243.56;235.93;237.17;244.12;255.4;274.26;287.27;288.91;277.24;263.56;256.17;244.41
11.02.2024;246.81;237.95;230.82;224.26;219.12;221.12;228.27;233.78;240.86;245.54;238.69;235.09;227.51;211.46;211.32;225.07;244.51;268.7;286.41;287.43;279.75;264.88;258.88;247.45
12.02.2024;235.33;224.67;220.36;217.07;220.58;239.01;278.63;309.2;311.5;305.21;291.72;282.48;266.89;263.7;266.75;275.54;287.01;302.24;320.2;314.31;304.27;283.05;272.95;257.13
13.02.2024;252.92;244.34;238.87;235.1;235.67;249.8;282.81;315.46;322.01;309.76;294.96;282.52;266.93;261.62;264.41;273.38;284.32;302.24;320.81;316.01;302.23;280.61;270.95;257.03
14.02.2024;252.92;244.34;238.87;235.1;235.67;249.8;282.81;315.46;322.01;309.76;294.96;282.52;266.93;261.62;264.41;273.38;284.32;302.24;320.81;316.01;302.23;280.61;270.95;257.03
15.02.2024;252.92;244.34;238.87;235.1;235.67;249.8;282.81;315.46;322.01;309.76;294.96;282.52;266.93;261.62;264.41;273.38;284.32;302.24;320.81;316.01;302.23;280.61;270.95;257.03
16.02.2024;253.65;246.97;242.37;238.42;238.16;248.96;284.33;309.39;317.39;307.55;295.36;282.18;266.21;258.58;262.22;268.32;278.44;289.89;305.04;302.16;294.88;276.81;268.48;255.66
17.02.2024;262.24;254.18;246.78;241.06;237.77;241.57;250.61;265.47;272.49;274.47;262.48;252.12;241.17;233.06;234.83;243.75;254.79;273.27;288.12;289.55;279.86;267.51;259.98;246.82
18.02.2024;247.47;237.41;230.22;223.06;219.39;220.17;227.04;234.36;240.36;242.02;231.72;227.38;219.16;202.23;200.37;215.39;239.08;266.78;287.66;289.26;281.76;268;260.07;246.46
19.02.2024;234.78;225.06;220.21;216.1;219.95;239.05;283.05;315.86;321.49;309.08;294.62;284.05;267.67;263.22;266.8;274.98;286.54;301.82;322.68;317.6;304.07;284.68;275.22;259.57
20.02.2024;251.32;243.15;237.43;233.49;233.75;247.95;282.85;314.71;323.12;307.03;291.98;279.68;264.25;258.91;261.86;271.13;283.07;301.72;324.36;321.74;302.06;279.57;269.39;254.61
21.02.2024;251.32;243.15;237.43;233.49;233.75;247.95;282.85;314.71;323.12;307.03;291.98;279.68;264.25;258.91;261.86;271.13;283.07;301.72;324.36;321.74;302.06;279.57;269.39;254.61
22.02.2024;251.32;243.15;237.43;233.49;233.75;247.95;282.85;314.71;323.12;307.03;291.98;279.68;264.25;258.91;261.86;271.13;283.07;301.72;324.36;321.74;302.06;279.57;269.39;254.61
23.02.2024;255.08;249.13;244.14;239.99;240.01;251.18;285.48;312.38;322.33;311.36;297.67;285.63;268.75;261.14;266.65;272.8;281.55;295.01;311.75;310.73;298.28;282.91;274.63;261.72
24.02.2024;271.25;262.83;255.15;249.3;244.76;247.42;257.67;269.76;278.77;279.27;266.72;255.4;244;235.85;236.27;243.39;256.02;275.56;293.13;296.31;287.49;274.6;267.57;254.66
25.02.2024;255.36;245.33;236.78;229.77;226.04;226.13;234.17;238.51;239.61;240.84;230.91;223.94;215.7;195.98;193.9;210.75;240.49;269.54;292.06;295.79;286.83;272.66;266.12;254.86
26.02.2024;241.74;230.01;226.18;223.04;226.22;246.88;289.47;321.45;329.54;313.03;295.52;286.64;270.91;267.02;269.78;276.53;289.3;307.14;330.96;327.99;307.87;289.48;279.63;265.59
27.02.2024;262.72;252.68;246.99;241.9;242.35;259.01;295.57;327.62;336.98;319.28;304.36;292.2;275.15;269.95;272.41;282.32;294.16;312.78;337.6;337.85;314.38;291.12;281.57;266.01
28.02.2024;262.72;252.68;246.99;241.9;242.35;259.01;295.57;327.62;336.98;319.28;304.36;292.2;275.15;269.95;272.41;282.32;294.16;312.78;337.6;337.85;314.38;291.12;281.57;266.01
29.02.2024;262.72;252.68;246.99;241.9;242.35;259.01;295.57;327.62;336.98;319.28;304.36;292.2;275.15;269.95;272.41;282.32;294.16;312.78;337.6;337.85;314.38;291.12;281.57;266.01
01.03.2024;220.12;214.94;211.26;208.34;208.57;219.2;246.57;270.42;269.65;259.02;247.35;239.86;223.46;217.66;221.01;225.09;233.67;249.59;265.54;264.99;260.39;245.42;238.58;228.71
02.03.2024;231.77;223.63;217.02;212.3;207.9;210.24;218.9;230.03;236.29;234.64;222.42;211.36;200.99;192.27;193.6;202.12;214.92;237.99;254.07;256.32;248.75;232.69;227.37;216.74
03.03.2024;218.65;207.89;201.22;194.46;190.15;190.67;198.13;201.05;200.62;200.95;189.91;184.7;179.86;164.62;161.82;175.05;199.26;230.81;255.41;261.77;253.23;240.26;234.03;224.89
04.03.2024;214;203.71;199.71;197.18;200.12;218.58;252.71;278.06;277.3;262;248.11;238.69;227.04;224.2;225.89;230.97;241.61;257.35;280.15;279.91;268.39;252.12;243.28;230.48
05.03.2024;224.61;216.32;211.51;207.09;207.41;221.55;253.15;278.52;276.36;261.01;249.68;241.29;227.39;223.11;226.12;233.1;242.78;258.91;280.62;284.49;270.18;248.76;240.36;226.7
06.03.2024;224.61;216.32;211.51;207.09;207.41;221.55;253.15;278.52;276.36;261.01;249.68;241.29;227.39;223.11;226.12;233.1;242.78;258.91;280.62;284.49;270.18;248.76;240.36;226.7
07.03.2024;224.61;216.32;211.51;207.09;207.41;221.55;253.15;278.52;276.36;261.01;249.68;241.29;227.39;223.11;226.12;233.1;242.78;258.91;280.62;284.49;270.18;248.76;240.36;226.7
08.03.2024;216.11;211.34;206.85;204.73;206.35;216.6;240.5;263.17;262.38;252.08;242.01;235.81;220.43;216.44;220.1;219.52;225.66;243.67;259.62;261.3;252.03;237.83;231.42;223.09
09.03.2024;224.92;218.54;213.04;207.25;202.93;205.51;212.87;221.17;226.15;224.22;210.93;196.12;183.79;172.24;173.27;191.95;208.07;230.09;247.56;250;243.06;227.65;221.97;213.13
10.03.2024;215.26;204.54;198.3;190.89;187.37;188.68;193.89;197.04;197.35;197.97;185.38;179.43;176.42;161.83;152.44;171.28;193.65;222.81;247.53;258.1;252.19;237.64;230.11;221.04
11.03.2024;210.54;201.26;196.4;192.67;195.52;215.71;250.16;278.6;279.48;261.75;245.69;234.64;223.07;219.47;221.85;226.26;235.74;254.72;280.76;284.42;269.41;254.5;244.08;231.15
12.03.2024;224.74;216.12;211.83;207.05;206.99;220.97;254.86;280.7;279.16;259.75;246.75;238.39;224.57;220.34;223.85;230.49;240.12;258.62;283.4;292.73;273.1;249.28;240.35;225.99
13.03.2024;224.74;216.12;211.83;207.05;206.99;220.97;254.86;280.7;279.16;259.75;246.75;238.39;224.57;220.34;223.85;230.49;240.12;258.62;283.4;292.73;273.1;249.28;240.35;225.99
14.03.2024;224.74;216.12;211.83;207.05;206.99;220.97;254.86;280.7;279.16;259.75;246.75;238.39;224.57;220.34;223.85;230.49;240.12;258.62;283.4;292.73;273.1;249.28;240.35;225.99
15.03.2024;219.14;212.86;207.32;204.16;205.46;218.35;242.37;266.89;267.26;254.47;244.74;237.2;222.22;219.5;223.16;223.49;228.68;246.24;263.89;268.75;253.83;240.15;233.31;225.81
16.03.2024;223.07;217.17;212.71;207.78;203.57;205.24;212.83;219.32;224.45;220.2;205.55;188.64;175.73;159.26;158.14;175.75;200.89;227.94;244.95;247.99;241.01;226.52;220.47;212.97
17.03.2024;214.64;204.54;199.9;192.77;189.64;190.02;193.76;197.03;196.64;193.47;181.87;175.8;171.68;151.25;135.46;155.4;183.33;214.57;240.45;257.81;254.43;237.01;232.11;221.42
18.03.2024;211.81;203.61;199.39;195.41;197.51;218.04;254.39;285.91;289.46;268.2;251.58;235.38;224.47;220.37;220.85;224.18;232.02;252.85;282.52;292.69;277.61;261.22;248.96;235.22
19.03.2024;231.69;221.89;217.59;212.89;212.78;227.69;263.83;294.16;294.72;270.85;255.75;245.15;230.95;225.75;227.4;233.24;242.15;261.53;288.9;305.57;285.1;258.87;247.95;232.61
20.03.2024;231.69;221.89;217.59;212.89;212.78;227.69;263.83;294.16;294.72;270.85;255.75;245.15;230.95;225.75;227.4;233.24;242.15;261.53;288.9;305.57;285.1;258.87;247.95;232.61
21.03.2024;231.69;221.89;217.59;212.89;212.78;227.69;263.83;294.16;294.72;270.85;255.75;245.15;230.95;225.75;227.4;233.24;242.15;261.53;288.9;305.57;285.1;258.87;247.95;232.61
22.03.2024;227.97;219.23;213.21;209.62;210.58;224.11;249.32;273.47;277.57;277.37;261.79;252.15;237.16;234.88;235.61;233.04;237.45;252.87;271.12;279.49;263.37;248.42;241.97;235.6
23.03.2024;228.54;221.54;216.24;210.92;205.58;207.28;217.73;224.72;230.52;224.36;207.43;191.24;178.39;161.18;159.1;173.16;198.63;227.41;246.97;254.78;249.22;234.56;227.4;220.53
24.03.2024;226.54;216.24;211.58;202.73;199;200.16;205.65;206.91;207.73;204.8;195.18;195.73;191.96;171.51;154.5;170;193.59;216.36;244.17;264.44;263.99;248.44;246.01;234.4
25.03.2024;226.41;217.69;213.98;211.3;213.17;233.17;265.98;296.92;309.18;284.82;264.63;249.71;238.85;233.7;233.2;234.28;240.68;260.3;289.73;305.54;291.87;275.18;263.88;250.25
26.03.2024;234.75;223.76;219.23;215;215.42;231.46;266.76;295.74;300.39;277.67;262.65;252.29;236.54;231.33;233.01;236.96;244.83;262.65;286.27;307.98;289.73;265.17;254.43;238.65
27.03.2024;234.75;223.76;219.23;215;215.42;231.46;266.76;295.74;300.39;277.67;262.65;252.29;236.54;231.33;233.01;236.96;244.83;262.65;286.27;307.98;289.73;265.17;254.43;238.65
28.03.2024;234.75;223.76;219.23;215;215.42;231.46;266.76;295.74;300.39;277.67;262.65;252.29;236.54;231.33;233.01;236.96;244.83;262.65;286.27;307.98;289.73;265.17;254.43;238.65
29.03.2024;213.17;188.69;169.93;159.29;157.56;175.5;191.7;217.1;240.48;237.05;231.67;235.5;224.63;212.12;206.24;192.35;190.28;200;228.46;247.16;252.04;241.39;232.98;210.52
30.03.2024;224.48;217.45;212.04;206.57;203.07;205.71;215.32;223.09;227.45;221.84;204.28;188.7;174.78;156.1;152.43;167.13;190.98;219.08;239.7;248.5;245.55;233.66;227.47;219.42
31.03.2024;207.09;159.12;;119.3;122.11;128.9;114.2;131.38;163.56;194.18;188.07;185.92;166.58;138.63;103.62;96.52;116.31;177.63;238.36;292.2;320.43;315.61;312.6;289.23
01.04.2024;96.2;73.91;61.78;55.42;56.72;59.88;53.05;61.03;86.51;102.71;99.48;98.34;88.11;73.33;54.81;51.05;61.52;93.96;126.08;154.55;148.85;146.61;145.21;134.36
02.04.2024;135.07;128.79;126.3;123.85;124.07;132.88;154.98;172.71;184.35;170.08;159.26;151.44;142.2;137.87;137.14;138.2;142.79;154.84;170.52;186.16;169.8;155.82;148.26;138.54
03.04.2024;135.07;128.79;126.3;123.85;124.07;132.88;154.98;172.71;184.35;170.08;159.26;151.44;142.2;137.87;137.14;138.2;142.79;154.84;170.52;186.16;169.8;155.82;148.26;138.54
04.04.2024;135.07;128.79;126.3;123.85;124.07;132.88;154.98;172.71;184.35;170.08;159.26;151.44;142.2;137.87;137.14;138.2;142.79;154.84;170.52;186.16;169.8;155.82;148.26;138.54
05.04.2024;139.85;133.4;130.39;127.78;128.54;136.75;157.35;173.87;187.75;185.26;172.15;163.22;154.13;150.49;148.64;146.23;148.52;156.47;169.55;180.5;165.18;156.05;148.98;142.33
06.04.2024;134.67;130.59;127.33;124.02;122.09;123.92;129.21;133.42;135.86;132.69;121.18;111.08;101.69;88.31;81.9;90.44;104.75;123.07;138.93;145.81;146.08;140.89;136.8;131.7
07.04.2024;135.44;129.87;126.89;121.4;118.91;119.12;121.72;122.07;124.05;121.83;115.74;116.21;111.42;98;83.44;89.21;100.92;112.38;133.7;151.65;156.64;148.76;145.34;135.39
08.04.2024;129.99;125.64;122.18;120.34;121.63;132.58;158.83;185.12;207.76;184.28;169.13;160.1;150.07;142.51;138.18;138.27;140.48;153.72;172.59;190.42;177.35;165.07;156.49;148.34
